playerId,playerName,team,position,season,role,GP,Mins,G,A,S,GI,SOT,KP,Tackles,FC,FS,OFF,YC,RC,AerialsWonPercentage,Pass%,GoalsConceded,GAA,Corners,GoalsFreeKick,HitWoodwork,PenaltyAttempts,PenaltiesSuccessful,YellowRedCards,Xg,Xgefficiency,TacklesWonPercentage,DuelsWonPercentage,AerialDuelsWonPercentage,CrossCompletePercentage,TotalDistanceCovered,AverageDistanceCovered,TotalDistanceCoveredWalking,AverageDistanceCoveredWalking,TotalDistanceCoveredJogging,AverageDistanceCoveredJogging,TotalDistanceCoveredLowIntensityRunning,AverageDistanceCoveredLowIntensityRunning,TotalDistanceCoveredSprinting,AverageDistanceCoveredSprinting,TotalDistanceCoveredHighIntensityRunning,AverageDistanceCoveredHighIntensityRunning,Sprints,DuelsWon,SavesMade-Parried,UnsuccessfulLongPasses,GoalAssists,PenaltyGoalsConceded,YellowCards,PenaltiesConceded,TotalLossesOfPossession,GoalsConcededOutsideBox,GoalKicks,TotalUnsuccessfulPasses(ExclCrosses&Corners),GkUnsuccessfulDistribution,TotalPasses,AerialDuelsWon,TotalFoulsWon,Drops,Recoveries,GamesPlayed,TotalTackles,Starts,TotalSuccessfulPasses(ExclCrosses&Corners),SuccessfulShortPasses,Catches,TotalFoulsConceded,AerialDuels,GkSuccessfulDistribution,PenaltiesFaced,Appearances,FoulAttemptedTackle,SuccessfulLaunches,Touches,SuccessfulPassesOppositionHalf,SuccessfulLongPasses,UnsuccessfulPassesOppositionHalf,CrossesNotClaimed,SavesMadeFromOutsideBox,SavesMade-Caught,UnsuccessfulPassesOwnHalf,LeftsidePasses,GoalsConcededInsideBox,ForwardPasses,DuelsLost,SavesMadeFromInsideBox,Putthrough/blockedDistribution,Duels,GroundDuels,KeyPasses(attemptAssists),UnsuccessfulShortPasses,SuccessfulOpenPlayPasses,UnsuccessfulLaunches,Index,TacklesWon,SavesMade,TotalClearances,OpenPlayPasses,SuccessfulPassesOwnHalf,Assists(intentional),CleanSheets,RightsidePasses,GroundDuelsWon,TimePlayed,Punches,GoalkeeperSmother,GroundDuelsLost,WinningGoal,PenaltiesSaved,Putthrough/blockedDistributionWon,SavesFromPenalty,CornersWon,SubstituteOff,SubstituteOn,HandballsConceded,TotalRedCards,SuccessfulDribbles,AerialDuelsLost,StraightRedCards,TimesTackled,UnsuccessfulLay-offs,TotalTouchesInOppositionBox,TotalShots,ShotsOffTarget(incWoodwork),TacklesLost,ShotsOnTarget(IncGoals),Interceptions,OwnGoalScored,ThrowInsToOwnPlayer,SuccessfulCrosses&Corners,SuccessfulCrossesOpenPlay,BlockedShots,GoalsFromInsideBox,UnsuccessfulCornersIntoBox,SuccessfulCornersIntoBox,ThrowInsToOppositionPlayer,CornersTaken(inclShortCorners),Goals,SuccessfulLay-offs,PenaltiesTaken,Blocks,RightFootGoals,Offsides,BackwardPasses,SecondGoalAssists,UnsuccessfulCrosses&Corners,UnsuccessfulCrossesOpenPlay,ThroughBalls,Overruns,UnsuccessfulDribbles,HomeGoals,AwayGoals,LeftFootGoals,LastPlayerTackle,HeadedGoals,OtherGoals,AttemptsFromSetPieces,ClearancesOffTheLine,RedCards-2ndYellow,PenaltyGoals,FoulWonPenalty,GoalsFromOutsideBox,PenaltiesOffTarget,SetPiecesGoals
cpl::Football_Player::8eb11a313b2348b888a9b1799feba47c,S. Yeates,Pacific,Midfielder,2024,midfielder,27,2092,1,3,22,4,8,3,31,29,33,2,3,0,0,83.0,29,1.25,64,0,0,0,0,0,0,0,70.45,46.09,37.5,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,112.0,,24.0,3.0,1.0,3.0,,374.0,5.0,,188.0,,1092.0,15.0,33.0,,112.0,27.0,44.0,23.0,904.0,874.0,,29.0,40.0,,,27.0,16.0,2.0,1544.0,553.0,30.0,211.0,,,,49.0,240.0,24.0,292.0,131.0,,46.0,243.0,203.0,38.0,164.0,868.0,7.0,10.0,31.0,,12.0,1049.0,380.0,3.0,4.0,299.0,97.0,2092.0,,,106.0,0.0,,17.0,,9.0,9.0,4.0,1.0,,21.0,25.0,,52.0,2.0,35.0,22.0,14.0,13.0,8.0,9.0,,25.0,29.0,5.0,7.0,1.0,33.0,21.0,2.0,64.0,1.0,19.0,,2.0,,2.0,261.0,,72.0,20.0,,7.0,25.0,1.0,0.0,,,1.0,,3.0,,,,,,,
cpl::Football_Player::0e2b6aa5fbdf49f399441b22b356d14c,K. Bekker,Forge,Midfielder,2024,midfielder,28,2020,2,7,29,9,9,7,21,13,15,3,3,0,0,86.0,25,1.11,73,0,2,0,0,0,0,0,65.62,51.15,52.94,13.48,0,0,0,0,0,0,0,0,0,0,0,0,0,67.0,,53.0,7.0,3.0,3.0,,310.0,3.0,,184.0,,1241.0,9.0,15.0,,96.0,28.0,32.0,23.0,1057.0,971.0,,13.0,17.0,,,28.0,7.0,2.0,1566.0,651.0,86.0,214.0,,,,37.0,268.0,22.0,337.0,64.0,,29.0,131.0,114.0,35.0,131.0,1002.0,11.0,10.0,21.0,,19.0,1181.0,427.0,7.0,4.0,380.0,58.0,2020.0,,,56.0,1.0,,8.0,,18.0,12.0,5.0,,,12.0,8.0,,22.0,,57.0,29.0,20.0,11.0,9.0,13.0,,11.0,21.0,12.0,8.0,2.0,32.0,10.0,1.0,73.0,2.0,22.0,,3.0,1.0,3.0,256.0,,67.0,34.0,5.0,2.0,8.0,2.0,0.0,1.0,,,,2.0,,,,,,,
cpl::Football_Player::4351cc0a7b0b41b0932bec33949a8b6a,J. Sanchez,Valour,Midfielder,2024,midfielder,15,688,1,0,3,1,1,0,17,7,7,0,3,0,0,87.0,12,1.57,0,0,0,0,0,0,0,0,70.83,50.0,30.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.0,,11.0,,2.0,3.0,,70.0,1.0,,43.0,,321.0,3.0,7.0,,49.0,15.0,24.0,7.0,278.0,255.0,,7.0,10.0,,,15.0,5.0,4.0,427.0,117.0,23.0,23.0,,,,20.0,101.0,11.0,70.0,38.0,,12.0,76.0,66.0,3.0,32.0,273.0,7.0,10.0,17.0,,10.0,316.0,161.0,,1.0,78.0,35.0,688.0,,,31.0,0.0,,5.0,,,3.0,8.0,,,5.0,7.0,,14.0,,,3.0,2.0,7.0,1.0,4.0,,1.0,,,1.0,,,,,,1.0,3.0,,1.0,1.0,,72.0,,,,,,8.0,0.0,1.0,,,,,,,,,,1.0,,
cpl::Football_Player::b00f998dc9ab48df9be8be1e6a9bea0d,T. Tahid,Vancouver,Midfielder,2024,midfielder,16,213,1,0,1,1,1,0,7,7,5,1,1,0,0,77.0,3,1.27,0,0,0,0,0,0,0,0,63.64,44.74,10.0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,,4.0,,,1.0,,30.0,,,13.0,,56.0,1.0,5.0,,7.0,16.0,11.0,2.0,43.0,40.0,,7.0,10.0,,,16.0,4.0,,107.0,32.0,3.0,13.0,,,,3.0,17.0,3.0,15.0,21.0,,6.0,38.0,28.0,2.0,9.0,42.0,3.0,10.0,7.0,,1.0,55.0,12.0,,,13.0,16.0,213.0,,,12.0,0.0,,3.0,,4.0,2.0,14.0,,,,9.0,,5.0,,8.0,1.0,,4.0,1.0,1.0,,2.0,1.0,1.0,3.0,1.0,,,,,1.0,3.0,,,1.0,1.0,11.0,,3.0,3.0,,,2.0,1.0,0.0,,,,,,,,,,,,
cpl::Football_Player::f6cad4e96b1a4fe1847951f5a8de61b1,M. Ferrari,Inter Toronto,Midfielder,2024,midfielder,27,2253,0,3,8,3,1,3,36,34,52,4,7,0,0,83.0,32,1.28,0,0,0,0,0,0,0,0,76.6,55.02,42.22,11.9,0,0,0,0,0,0,0,0,0,0,0,0,0,137.0,,42.0,3.0,3.0,7.0,1.0,349.0,4.0,,155.0,,896.0,19.0,52.0,,81.0,27.0,47.0,25.0,741.0,717.0,,34.0,45.0,,,27.0,18.0,10.0,1491.0,394.0,24.0,174.0,,,,55.0,326.0,28.0,304.0,112.0,,48.0,249.0,204.0,11.0,113.0,727.0,24.0,10.0,36.0,,50.0,882.0,357.0,2.0,5.0,44.0,118.0,2253.0,,,86.0,0.0,,19.0,,13.0,2.0,2.0,,,19.0,26.0,,36.0,1.0,38.0,8.0,7.0,11.0,1.0,15.0,1.0,131.0,10.0,10.0,2.0,,,,43.0,,,1.0,,6.0,,4.0,222.0,1.0,74.0,74.0,4.0,2.0,18.0,,,,,,,,,,,,,,
cpl::Football_Player::c2267256cd964bb3b0bda247e07fc87b,R. Ohin,Valour,Midfielder,2024,midfielder,21,1230,1,0,14,1,4,0,17,26,27,0,8,0,0,84.0,22,1.61,0,0,1,0,0,0,0,0,70.83,50.34,47.37,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,,34.0,,6.0,8.0,1.0,135.0,,,87.0,,541.0,9.0,27.0,,92.0,21.0,24.0,13.0,454.0,420.0,,26.0,19.0,,,21.0,18.0,4.0,744.0,188.0,34.0,61.0,,,,27.0,133.0,22.0,141.0,74.0,,14.0,149.0,130.0,5.0,53.0,442.0,18.0,10.0,17.0,,15.0,529.0,266.0,,1.0,193.0,66.0,1230.0,,,64.0,0.0,,8.0,,2.0,7.0,8.0,3.0,,15.0,10.0,,28.0,,11.0,14.0,10.0,7.0,4.0,12.0,,1.0,,,9.0,1.0,,,,,1.0,8.0,,3.0,,,74.0,,1.0,1.0,1.0,1.0,12.0,0.0,1.0,,,1.0,,1.0,,,,,,,
cpl::Football_Player::4d70b47d3a204f74aa5f64db85c4eab6,G. Probo,Wanderers,Midfielder,2024,midfielder,28,1384,4,2,31,6,14,2,12,10,22,6,3,0,0,77.0,22,1.43,23,0,0,0,0,0,0,0,70.59,50.43,42.86,13.64,0,0,0,0,0,0,0,0,0,0,0,0,0,58.0,,47.0,2.0,2.0,3.0,,288.0,3.0,,182.0,,790.0,12.0,22.0,,70.0,28.0,17.0,16.0,608.0,526.0,,10.0,28.0,,,28.0,9.0,3.0,1066.0,433.0,82.0,195.0,,,,36.0,181.0,19.0,266.0,57.0,,41.0,115.0,87.0,33.0,135.0,582.0,14.0,10.0,12.0,,8.0,762.0,193.0,2.0,2.0,184.0,46.0,1384.0,,,41.0,1.0,,16.0,,12.0,13.0,12.0,,,8.0,16.0,,22.0,3.0,34.0,31.0,17.0,5.0,14.0,10.0,,8.0,18.0,9.0,9.0,3.0,9.0,8.0,2.0,23.0,4.0,10.0,,2.0,2.0,6.0,159.0,,49.0,34.0,4.0,2.0,10.0,2.0,2.0,1.0,,1.0,,2.0,,,,,1.0,,
cpl::Football_Player::7727bd856f6142ccb04b744b64364141,A. Rampersad,Wanderers,Midfielder,2024,midfielder,22,1866,2,0,12,2,4,0,18,19,37,0,2,1,0,90.0,32,1.54,0,0,1,0,0,0,0,0,47.37,60.54,52.5,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.0,,27.0,,2.0,2.0,,170.0,4.0,1.0,119.0,,1098.0,21.0,37.0,,151.0,22.0,38.0,21.0,979.0,934.0,,19.0,40.0,1.0,,22.0,9.0,1.0,1400.0,485.0,45.0,80.0,,,,43.0,248.0,28.0,330.0,73.0,,23.0,185.0,145.0,15.0,92.0,948.0,9.0,10.0,18.0,,35.0,1067.0,495.0,,,375.0,91.0,1866.0,,,54.0,0.0,,16.0,,2.0,3.0,1.0,2.0,1.0,17.0,19.0,1.0,24.0,,26.0,12.0,8.0,20.0,4.0,37.0,,8.0,1.0,1.0,2.0,2.0,,,,,2.0,11.0,,10.0,1.0,,145.0,,4.0,4.0,1.0,,9.0,2.0,0.0,,,1.0,,1.0,,,,1.0,,,
cpl::Football_Player::8baee08a0ffb48ed8e4c68b4c56a02cc,C. Greco-Taylor,Pacific,Midfielder,2024,midfielder,15,1013,0,0,2,0,0,0,27,14,16,0,5,0,0,72.0,16,1.42,8,0,0,0,0,0,0,0,65.85,60.5,47.06,17.24,0,0,0,0,0,0,0,0,0,0,0,0,0,72.0,,59.0,,,5.0,,239.0,3.0,,132.0,,461.0,8.0,16.0,,52.0,15.0,41.0,10.0,329.0,295.0,,14.0,17.0,,,15.0,10.0,6.0,785.0,196.0,34.0,131.0,,,,46.0,8.0,13.0,232.0,47.0,,27.0,119.0,102.0,14.0,73.0,315.0,44.0,10.0,27.0,,14.0,445.0,147.0,,2.0,161.0,64.0,1013.0,,,38.0,0.0,,9.0,,6.0,1.0,5.0,,,7.0,9.0,,15.0,,5.0,2.0,2.0,14.0,,16.0,,73.0,14.0,10.0,2.0,,4.0,3.0,26.0,8.0,,,,5.0,,,60.0,,45.0,37.0,,3.0,8.0,,,,,,,1.0,2.0,,,,,,
cpl::Football_Player::51c2ca2de31b48cd87ef65f30b24f663,L. Dias,Cavalry,Midfielder,2024,midfielder,11,501,0,1,3,1,0,1,3,11,13,1,1,0,0,81.0,5,0.9,9,0,0,0,0,0,0,0,60.0,38.1,28.57,18.18,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0,,9.0,1.0,,1.0,,86.0,1.0,,34.0,,177.0,2.0,13.0,,24.0,11.0,5.0,5.0,143.0,132.0,,11.0,7.0,,,11.0,3.0,,286.0,100.0,11.0,44.0,,,,5.0,9.0,4.0,49.0,39.0,,6.0,63.0,56.0,6.0,25.0,139.0,3.0,10.0,3.0,,1.0,172.0,50.0,1.0,1.0,64.0,22.0,501.0,,,34.0,0.0,,3.0,,3.0,4.0,6.0,1.0,,4.0,5.0,,18.0,,10.0,3.0,3.0,2.0,,3.0,,1.0,7.0,4.0,5.0,,6.0,3.0,,9.0,,2.0,,,,1.0,55.0,,15.0,5.0,2.0,4.0,10.0,,,,,,,,,,,,,,
cpl::Football_Player::3e29f3a4fcaa401fb6b92e75b6a94f42,M. Piepgrass,Cavalry,Midfielder,2024,midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cpl::Football_Player::b0a7f5c0cf994edbb5392b5b73bf8898,T. Powell,Vancouver,Midfielder,2024,midfielder,6,186,0,0,2,0,0,0,1,5,2,0,1,0,0,64.0,1,0.48,0,0,0,0,0,0,0,0,100.0,24.0,0.0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,,7.0,,,1.0,,34.0,,,20.0,,55.0,,2.0,,11.0,6.0,1.0,3.0,35.0,32.0,,5.0,3.0,,,6.0,3.0,,88.0,20.0,3.0,17.0,,,,4.0,21.0,1.0,13.0,19.0,,4.0,25.0,22.0,1.0,13.0,35.0,3.0,10.0,1.0,,2.0,55.0,16.0,,,11.0,6.0,186.0,,,16.0,0.0,,1.0,,1.0,3.0,3.0,,,3.0,3.0,,6.0,,2.0,2.0,2.0,,,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,10.0,,1.0,1.0,,2.0,3.0,,,,,,,,,,,,,,
cpl::Football_Player::e512d7955b56480a81777677f3985c3b,K. Martin-Pereux,Inter Toronto,Midfielder,2024,midfielder,14,536,0,2,1,2,1,2,8,16,5,0,2,0,0,80.0,6,1.01,2,0,0,0,0,0,0,0,72.73,38.64,50.0,28.57,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0,,6.0,2.0,1.0,2.0,1.0,88.0,1.0,,35.0,,171.0,12.0,5.0,,25.0,14.0,11.0,5.0,136.0,132.0,,16.0,24.0,,,14.0,2.0,1.0,333.0,77.0,4.0,33.0,,,,17.0,11.0,5.0,59.0,54.0,,14.0,88.0,64.0,5.0,29.0,135.0,3.0,10.0,8.0,,15.0,170.0,65.0,2.0,,62.0,22.0,536.0,,,42.0,0.0,,6.0,,3.0,3.0,9.0,2.0,,6.0,12.0,,20.0,,15.0,1.0,,3.0,1.0,8.0,,27.0,6.0,6.0,2.0,,2.0,,5.0,2.0,,1.0,,,,,39.0,,15.0,13.0,,1.0,15.0,,,,,,,,,,,,,,
cpl::Football_Player::3cdc55010c114c4ab03d858ecfa80713,B. Soumaoro,Inter Toronto,Midfielder,2024,midfielder,11,885,0,1,2,1,0,1,12,16,10,2,2,0,0,88.0,14,1.42,0,0,0,0,0,0,0,0,54.55,48.19,22.22,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,,14.0,1.0,1.0,2.0,,68.0,1.0,,43.0,,350.0,2.0,10.0,,47.0,11.0,22.0,10.0,307.0,284.0,,16.0,9.0,,,11.0,12.0,,454.0,122.0,23.0,22.0,,,,21.0,85.0,13.0,65.0,43.0,,11.0,83.0,74.0,3.0,29.0,301.0,7.0,10.0,12.0,,7.0,344.0,185.0,,2.0,107.0,38.0,885.0,,,36.0,0.0,,3.0,,,3.0,1.0,,,6.0,7.0,,10.0,,3.0,2.0,2.0,10.0,,6.0,,,,,2.0,,,,,,,13.0,,6.0,,2.0,93.0,,,,,1.0,6.0,,,,,,,,,,,,,,
cpl::Football_Player::b428d3e5d4c24213a3e6af3b838d650d,C. Zeppieri,Inter Toronto,Midfielder,2024,midfielder,8,151,0,0,1,0,1,0,3,2,2,0,1,0,0,83.0,4,2.38,0,0,0,0,0,0,0,0,75.0,50.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,,1.0,,1.0,1.0,,13.0,,,8.0,,47.0,,2.0,,15.0,8.0,4.0,,39.0,37.0,,2.0,4.0,,,8.0,,,78.0,22.0,2.0,5.0,,,,4.0,13.0,4.0,12.0,10.0,,1.0,20.0,16.0,,7.0,39.0,1.0,10.0,3.0,,5.0,47.0,17.0,,,14.0,10.0,151.0,,,6.0,0.0,,1.0,,2.0,1.0,8.0,,,4.0,4.0,,3.0,,2.0,1.0,,1.0,1.0,3.0,,,,,1.0,,,,,,,,,1.0,,,8.0,,1.0,1.0,,,,,,,,,,,,,,,,,
cpl::Football_Player::468783c9b1c041c987781c4facdee0b1,J. Hartill,Inter Toronto,Midfielder,2024,midfielder,2,16,0,0,0,0,0,0,0,0,1,0,0,0,0,72.0,1,5.62,0,0,0,0,0,0,0,0,0.0,28.57,50.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,,,,,,,6.0,,,2.0,,7.0,1.0,1.0,,,2.0,,,5.0,5.0,,,2.0,,,2.0,,,17.0,,,4.0,,,,,1.0,1.0,1.0,5.0,,,7.0,5.0,,2.0,5.0,,10.0,,,,7.0,5.0,,,3.0,1.0,16.0,,,4.0,0.0,,,,,,2.0,,,,1.0,,2.0,,1.0,,,,,,,2.0,,,1.0,,,,,,,,,,,,2.0,,2.0,2.0,,,1.0,,,,,,,,,,,,,,
cpl::Football_Player::921e4a14fc0748d5b1160d54caf93c23,A. Sacko,Atlético,Midfielder,2024,midfielder,1,7,0,0,1,0,1,0,1,2,0,1,0,0,0,100.0,0,0.0,0,0,0,0,0,0,0,0,100.0,25.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,,,,,,,2.0,,,,,1.0,,,,,1.0,1.0,,1.0,1.0,,2.0,,,,1.0,2.0,,5.0,,,,,,,,,,,3.0,,,4.0,4.0,,,1.0,,10.0,1.0,,,1.0,1.0,,,1.0,1.0,7.0,,,3.0,0.0,,,,,,1.0,,,,,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
cpl::Football_Player::5689e826363240e892378a5cd52e5101,N. Wähling,Cavalry,Forward,2024,forward,14,874,0,0,11,0,4,0,4,15,7,5,0,0,0,79.0,10,1.03,0,0,0,0,0,0,0,0,100.0,33.73,31.03,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0,,7.0,,2.0,,,89.0,2.0,,44.0,,202.0,9.0,7.0,,28.0,14.0,4.0,10.0,158.0,151.0,,15.0,29.0,,,14.0,5.0,1.0,316.0,112.0,7.0,39.0,,,,10.0,20.0,8.0,56.0,55.0,,14.0,83.0,54.0,8.0,37.0,158.0,4.0,10.0,4.0,,4.0,202.0,47.0,,2.0,69.0,19.0,874.0,,,35.0,0.0,,6.0,,5.0,5.0,4.0,,,8.0,20.0,,18.0,,31.0,11.0,7.0,,4.0,3.0,,2.0,1.0,1.0,5.0,,,,,,,3.0,,1.0,,5.0,57.0,,5.0,5.0,1.0,2.0,10.0,,,,,,,2.0,,,,,,,
cpl::Football_Player::6b48ced0357d4fd4a50e8ba77b6784d8,T. Warschewski,Cavalry,Forward,2024,forward,26,2060,14,3,69,17,35,3,20,18,57,5,3,0,0,75.0,20,0.87,1,0,6,5,4,0,0,0,54.05,47.95,52.89,14.58,0,0,0,0,0,0,0,0,0,0,0,0,0,211.0,,20.0,3.0,2.0,3.0,,440.0,4.0,,151.0,,603.0,64.0,57.0,,89.0,26.0,37.0,24.0,452.0,424.0,,18.0,121.0,,,26.0,6.0,1.0,1277.0,363.0,28.0,170.0,,,,21.0,119.0,16.0,184.0,229.0,,49.0,440.0,319.0,28.0,131.0,445.0,3.0,10.0,20.0,,13.0,595.0,96.0,3.0,5.0,136.0,147.0,2060.0,,,172.0,4.0,,20.0,,17.0,9.0,2.0,3.0,,57.0,57.0,,142.0,1.0,123.0,69.0,34.0,17.0,35.0,15.0,,17.0,7.0,7.0,19.0,13.0,,1.0,,1.0,14.0,14.0,5.0,2.0,12.0,5.0,164.0,,40.0,39.0,5.0,7.0,52.0,8.0,6.0,1.0,,1.0,,13.0,,,4.0,2.0,1.0,,
cpl::Football_Player::0b3c2dfa6c324a4f9203996ab6e6181b,J. Herdman,Cavalry,Forward,2024,forward,8,401,1,1,6,2,4,1,5,13,10,1,2,0,0,81.0,4,0.9,0,0,0,0,0,0,0,0,62.5,37.14,33.33,22.22,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0,,1.0,1.0,1.0,2.0,,56.0,1.0,,21.0,,109.0,2.0,10.0,,18.0,8.0,8.0,5.0,88.0,85.0,,13.0,6.0,,,8.0,8.0,2.0,207.0,55.0,3.0,21.0,,,,7.0,9.0,3.0,25.0,44.0,,12.0,70.0,64.0,5.0,20.0,87.0,1.0,10.0,5.0,,3.0,108.0,35.0,1.0,,38.0,24.0,401.0,,,40.0,0.0,,4.0,,3.0,5.0,3.0,,,6.0,4.0,,16.0,,16.0,6.0,2.0,3.0,4.0,4.0,,8.0,2.0,2.0,4.0,1.0,,,1.0,,1.0,4.0,,,,1.0,37.0,,7.0,7.0,,4.0,7.0,0.0,1.0,,,1.0,,,,,,,,,
cpl::Football_Player::2d8cec65b1bb4b20872a91ac73584d29,A. Musse,Cavalry,Forward,2024,forward,18,1377,4,4,37,8,14,4,13,15,27,3,2,0,0,79.0,14,0.92,47,0,1,0,0,0,0,0,52.0,42.36,34.62,18.6,0,0,0,0,0,0,0,0,0,0,0,0,0,86.0,,12.0,4.0,2.0,2.0,,265.0,2.0,,94.0,,436.0,9.0,27.0,,60.0,18.0,25.0,16.0,342.0,329.0,,15.0,26.0,,,18.0,10.0,2.0,857.0,292.0,13.0,133.0,,,,16.0,144.0,12.0,127.0,117.0,,41.0,203.0,177.0,37.0,82.0,322.0,6.0,10.0,13.0,,5.0,414.0,85.0,4.0,3.0,53.0,77.0,1377.0,,,100.0,2.0,,17.0,,24.0,7.0,2.0,,,25.0,17.0,,67.0,2.0,86.0,37.0,23.0,12.0,14.0,14.0,,8.0,35.0,16.0,16.0,1.0,23.0,15.0,1.0,47.0,4.0,16.0,,2.0,,3.0,112.0,1.0,55.0,30.0,3.0,2.0,34.0,1.0,3.0,4.0,,,,5.0,,,,,3.0,,
cpl::Football_Player::cd1e9f98817545a8904ffd9556963f44,A. Díaz,Vancouver,Forward,2024,forward,28,2176,10,2,34,12,21,2,5,22,8,14,1,0,0,73.0,35,1.45,0,0,1,1,1,0,0,0,71.43,34.83,40.82,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.0,,13.0,2.0,3.0,1.0,,181.0,2.0,,106.0,,389.0,40.0,8.0,,53.0,28.0,7.0,26.0,283.0,277.0,,22.0,98.0,,,28.0,8.0,1.0,613.0,171.0,6.0,95.0,,,,19.0,74.0,33.0,80.0,116.0,,32.0,178.0,80.0,20.0,93.0,241.0,6.0,10.0,5.0,,27.0,347.0,112.0,2.0,1.0,86.0,22.0,2176.0,,,58.0,1.0,,15.0,,6.0,16.0,2.0,3.0,,7.0,58.0,,29.0,11.0,63.0,34.0,13.0,2.0,21.0,7.0,,1.0,,,8.0,8.0,,,,,10.0,25.0,1.0,3.0,5.0,14.0,149.0,,8.0,8.0,1.0,1.0,14.0,5.0,5.0,3.0,,2.0,,,,,1.0,,2.0,,
cpl::Football_Player::1b99b171024743c4a0fb01eeea19478e,D. Zanatta,Pacific,Forward,2024,forward,25,1566,5,2,31,7,18,2,13,29,11,11,2,0,0,76.0,15,0.86,2,0,1,2,2,0,0,0,56.52,33.33,32.2,13.73,0,0,0,0,0,0,0,0,0,0,0,0,0,63.0,,6.0,2.0,,2.0,,238.0,2.0,,98.0,,397.0,19.0,11.0,,55.0,25.0,23.0,19.0,299.0,291.0,,29.0,59.0,,,25.0,11.0,1.0,721.0,200.0,8.0,124.0,,,,18.0,66.0,13.0,78.0,126.0,,46.0,189.0,130.0,22.0,92.0,290.0,1.0,10.0,13.0,,11.0,388.0,106.0,2.0,1.0,125.0,44.0,1566.0,,,86.0,2.0,,21.0,,21.0,15.0,6.0,2.0,,10.0,40.0,,47.0,5.0,104.0,31.0,13.0,10.0,18.0,6.0,,12.0,7.0,7.0,13.0,5.0,,,2.0,2.0,5.0,26.0,2.0,3.0,4.0,11.0,128.0,,44.0,44.0,1.0,4.0,24.0,5.0,0.0,1.0,,,,,,,2.0,,,,
cpl::Football_Player::5cfbd430bf3149adb654cadb7f68b7c2,L. Wright,Cavalry,Forward,2024,forward,12,386,1,0,8,1,6,0,3,8,8,1,0,0,0,75.0,2,0.47,0,0,0,0,0,0,0,0,60.0,30.43,26.32,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0,,,,,,,64.0,,,22.0,,87.0,5.0,8.0,,15.0,12.0,5.0,2.0,65.0,63.0,,8.0,19.0,,,12.0,2.0,,175.0,54.0,2.0,22.0,,,,3.0,16.0,2.0,19.0,48.0,,3.0,69.0,50.0,5.0,22.0,65.0,,10.0,3.0,,2.0,87.0,12.0,,,22.0,16.0,386.0,,,34.0,0.0,,2.0,,3.0,2.0,10.0,,,3.0,14.0,,26.0,,19.0,8.0,2.0,2.0,6.0,,,,1.0,1.0,2.0,1.0,,,,,1.0,3.0,,,1.0,1.0,30.0,,3.0,3.0,1.0,1.0,11.0,0.0,1.0,,,,,,,,,,,,
