playerId,playerName,team,position,season,role,GP,Mins,G,A,S,GI,SOT,KP,Tackles,FC,FS,OFF,YC,RC,AerialsWonPercentage,Pass%,GoalsConceded,GAA,Corners,GoalsFreeKick,HitWoodwork,PenaltyAttempts,PenaltiesSuccessful,YellowRedCards,Xg,Xgefficiency,TacklesWonPercentage,DuelsWonPercentage,AerialDuelsWonPercentage,CrossCompletePercentage,TotalDistanceCovered,AverageDistanceCovered,TotalDistanceCoveredWalking,AverageDistanceCoveredWalking,TotalDistanceCoveredJogging,AverageDistanceCoveredJogging,TotalDistanceCoveredLowIntensityRunning,AverageDistanceCoveredLowIntensityRunning,TotalDistanceCoveredSprinting,AverageDistanceCoveredSprinting,TotalDistanceCoveredHighIntensityRunning,AverageDistanceCoveredHighIntensityRunning,Sprints,TimePlayed,Touches,SavesMadeFromOutsideBox,Punches,SuccessfulDribbles,Appearances,AerialDuelsWon,Duels,TotalTackles,TotalPasses,GoalkeeperSmother,SuccessfulOpenPlayPasses,Catches,TotalLossesOfPossession,UnsuccessfulLaunches,SuccessfulLongPasses,SuccessfulShortPasses,GkUnsuccessfulDistribution,SavesMade-Caught,Starts,Recoveries,CleanSheets,TotalClearances,UnsuccessfulPassesOwnHalf,SavesMadeFromInsideBox,TotalFoulsWon,PenaltiesFaced,PenaltiesConceded,TotalUnsuccessfulPasses(ExclCrosses&Corners),DuelsWon,GamesPlayed,TotalSuccessfulPasses(ExclCrosses&Corners),GoalsConcededOutsideBox,SavesMade,SuccessfulPassesOppositionHalf,GoalsConcededInsideBox,RightsidePasses,ForwardPasses,TotalFoulsConceded,FoulAttemptedTackle,YellowCards,LeftsidePasses,OwnGoalScored,SavesMade-Parried,SuccessfulLaunches,TacklesLost,DuelsLost,UnsuccessfulLongPasses,UnsuccessfulPassesOppositionHalf,AerialDuels,SuccessfulPassesOwnHalf,Index,Drops,GroundDuels,GkSuccessfulDistribution,PenaltyGoalsConceded,UnsuccessfulShortPasses,OpenPlayPasses,GroundDuelsLost,GroundDuelsWon,HomeGoals,AwayGoals,WinningGoal,PenaltiesSaved,SavesFromPenalty,CornersWon,SubstituteOff,HandballsConceded,AerialDuelsLost,Interceptions,CrossesNotClaimed,TacklesWon,KeyPasses(attemptAssists),StraightRedCards,TotalRedCards,Putthrough/blockedDistributionWon,Putthrough/blockedDistribution,UnsuccessfulLay-offs,SubstituteOn,TimesTackled,UnsuccessfulDribbles,ThrowInsToOppositionPlayer,ShotsOffTarget(incWoodwork),UnsuccessfulCrosses&Corners,TotalShots,GoalAssists,SuccessfulCrossesOpenPlay,Assists(intentional),ThroughBalls,BackwardPasses,TotalTouchesInOppositionBox,SuccessfulCrosses&Corners,Offsides,ThrowInsToOwnPlayer,UnsuccessfulCrossesOpenPlay,Blocks,GoalsFromInsideBox,RightFootGoals,BlockedShots,ShotsOnTarget(IncGoals),Goals,HeadedGoals,SecondGoalAssists,CornersTaken(inclShortCorners),UnsuccessfulCornersIntoBox,SuccessfulCornersIntoBox,LeftFootGoals,SetPiecesGoals,GoalsFromOutsideBox,AttemptsFromSetPieces,SuccessfulLay-offs,PenaltyGoals,PenaltiesTaken,ClearancesOffTheLine,FoulWonPenalty,OtherGoals,LastManTackle,RedCards-2ndYellow,PenaltiesOffTarget
cpl::Football_Player::cd1e9f98817545a8904ffd9556963f44,A. Díaz,Vancouver FC,Forward,2021,forward,28,2005,10,4,40,0,20,4,2,24,14,18,1,0,45,72.0,28,1.26,1,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005.0,705.0,,,17.0,28.0,28.0,169.0,6.0,449.0,,274.0,,246.0,2.0,5.0,318.0,,,23.0,63.0,1.0,7.0,18.0,,14.0,,,126.0,64.0,28.0,323.0,5.0,,218.0,23.0,87.0,104.0,24.0,16.0,1.0,95.0,,,,4.0,105.0,11.0,116.0,62.0,107.0,10.0,,107.0,,3.0,115.0,400.0,71.0,36.0,5.0,5.0,3.0,,,12.0,17.0,2.0,34.0,,,2.0,18.0,,,8.0,28.0,5.0,5.0,42.0,11.0,1.0,20.0,8.0,40.0,4.0,2.0,3.0,3.0,163.0,76.0,2.0,18.0,3.0,8.0,2.0,10.0,6.0,11.0,20.0,10.0,3.0,,1.0,,,1.0,,,1.0,22.0,2.0,2.0,,1.0,,,,
cpl::Football_Player::52ee822ec2ea43bc844f27d96e16334b,Víctor Blasco,Pacific,Forward,2021,forward,14,555,1,1,24,0,10,1,3,14,15,0,2,0,20,78.0,9,1.46,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,555.0,377.0,,,16.0,14.0,2.0,105.0,8.0,193.0,,146.0,,125.0,2.0,6.0,143.0,,,5.0,28.0,,,7.0,,15.0,,,44.0,41.0,14.0,149.0,,,113.0,9.0,69.0,51.0,14.0,6.0,2.0,10.0,,,,5.0,64.0,10.0,55.0,10.0,43.0,10.0,,95.0,,1.0,34.0,185.0,56.0,39.0,0.0,1.0,0.0,,,6.0,4.0,,8.0,2.0,,3.0,13.0,,,6.0,14.0,,9.0,28.0,18.0,,14.0,18.0,24.0,1.0,1.0,,2.0,63.0,32.0,7.0,,6.0,5.0,1.0,,1.0,,10.0,1.0,,,13.0,7.0,4.0,,,1.0,8.0,1.0,,,,,,,,
cpl::Football_Player::c693d6bdd4234e0b8a91e6eb2480623b,S. Karajovanovic,Wanderers,Forward,2021,forward,26,1506,1,2,34,0,21,2,13,14,19,13,3,0,21,70.0,17,1.02,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506.0,781.0,,,31.0,26.0,8.0,225.0,19.0,399.0,,267.0,,300.0,4.0,12.0,267.0,,,14.0,65.0,2.0,7.0,19.0,,19.0,,,120.0,77.0,26.0,279.0,7.0,,184.0,10.0,140.0,93.0,14.0,7.0,3.0,43.0,,,,6.0,148.0,13.0,138.0,38.0,104.0,10.0,,187.0,,1.0,107.0,387.0,118.0,69.0,1.0,0.0,1.0,,,30.0,10.0,2.0,30.0,10.0,,13.0,18.0,,,19.0,44.0,4.0,12.0,76.0,48.0,,13.0,37.0,34.0,2.0,9.0,1.0,1.0,123.0,124.0,9.0,13.0,9.0,34.0,3.0,1.0,1.0,8.0,21.0,1.0,,,3.0,3.0,,,,,,12.0,,,1.0,3.0,,,,
cpl::Football_Player::c8dce536cf5f4f02be8d2f7ba48e6929,A. Riggi,Wanderers,Forward,2021,forward,16,621,0,0,6,0,5,0,5,12,13,4,3,0,42,76.0,11,1.59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,621.0,375.0,,,17.0,16.0,3.0,93.0,6.0,237.0,,175.0,,122.0,,7.0,171.0,,,8.0,37.0,,1.0,14.0,,13.0,,,59.0,39.0,16.0,178.0,2.0,,122.0,9.0,79.0,72.0,12.0,10.0,3.0,27.0,,,2.0,1.0,54.0,7.0,54.0,7.0,61.0,10.0,,86.0,,,52.0,233.0,50.0,36.0,0.0,0.0,0.0,,,3.0,8.0,,4.0,4.0,,5.0,9.0,,,5.0,12.0,2.0,8.0,31.0,14.0,,1.0,9.0,6.0,,4.0,,4.0,59.0,22.0,5.0,4.0,3.0,9.0,,,,1.0,5.0,,,,1.0,,1.0,,,,,5.0,,,,,,,,
cpl::Football_Player::3b722a31cec745c3be4c298eeeee5dbc,A. Marshsall,Wanderers,Forward,2021,forward,22,1220,2,1,22,0,11,1,23,27,20,0,1,0,61,77.0,14,1.03,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1220.0,743.0,,,43.0,22.0,13.0,204.0,32.0,426.0,,325.0,,221.0,2.0,18.0,310.0,,,14.0,85.0,3.0,3.0,12.0,,20.0,,,98.0,108.0,22.0,328.0,4.0,,223.0,10.0,56.0,154.0,27.0,15.0,1.0,132.0,,,,9.0,96.0,24.0,105.0,21.0,113.0,10.0,,183.0,,,74.0,423.0,88.0,95.0,0.0,2.0,0.0,,,6.0,11.0,3.0,8.0,10.0,,23.0,17.0,,,11.0,24.0,2.0,8.0,51.0,20.0,2.0,11.0,19.0,22.0,1.0,6.0,,11.0,84.0,28.0,8.0,,6.0,10.0,,1.0,,5.0,11.0,2.0,,,10.0,8.0,2.0,2.0,,1.0,1.0,7.0,,,,,,,,
cpl::Football_Player::0d635e29400f481397a6663825364631,S. Castello,Forge,Forward,2021,forward,6,98,1,0,1,0,1,0,3,4,4,0,0,0,0,63.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.0,51.0,,,1.0,6.0,,16.0,3.0,29.0,,17.0,,19.0,,1.0,17.0,,,1.0,4.0,,,2.0,,4.0,,,11.0,8.0,6.0,18.0,,,11.0,,10.0,8.0,4.0,2.0,,3.0,,,,,8.0,3.0,14.0,,7.0,10.0,,16.0,,,8.0,28.0,8.0,8.0,1.0,0.0,0.0,,,,1.0,,,1.0,,3.0,,,,2.0,2.0,,5.0,1.0,1.0,,,5.0,1.0,,,,,8.0,4.0,,,1.0,5.0,,1.0,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,
cpl::Football_Player::b65c33938a67445fa2637462ffcf71e2,P. Sabak,Forge,Forward,2021,forward,23,1330,1,2,14,0,8,2,12,20,37,2,5,0,12,81.0,15,1.02,15,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1330.0,876.0,,,22.0,23.0,1.0,166.0,16.0,614.0,,463.0,,236.0,3.0,47.0,445.0,,,16.0,83.0,,2.0,23.0,,37.0,,,122.0,76.0,23.0,492.0,3.0,,334.0,12.0,190.0,189.0,20.0,7.0,5.0,111.0,,,1.0,4.0,90.0,16.0,125.0,8.0,166.0,10.0,,158.0,,1.0,106.0,582.0,83.0,75.0,0.0,1.0,0.0,,,5.0,15.0,1.0,7.0,6.0,,12.0,19.0,,,6.0,19.0,2.0,7.0,44.0,12.0,,6.0,26.0,14.0,2.0,6.0,1.0,7.0,124.0,34.0,8.0,2.0,9.0,21.0,,1.0,1.0,6.0,8.0,1.0,,,15.0,5.0,2.0,,,,1.0,6.0,1.0,1.0,,,,,,
cpl::Football_Player::6a1013ca271947ac875aac6bfbc1af8c,G. Boakye,Edmonton,Forward,2021,forward,7,154,0,0,0,0,0,0,3,3,4,0,0,0,0,59.0,3,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.0,83.0,,,2.0,7.0,,27.0,4.0,36.0,,20.0,,29.0,2.0,2.0,19.0,,,2.0,8.0,,4.0,5.0,,4.0,,,15.0,10.0,7.0,21.0,,,7.0,3.0,3.0,20.0,3.0,,,2.0,,,1.0,1.0,17.0,3.0,15.0,6.0,14.0,10.0,,21.0,,1.0,12.0,35.0,11.0,10.0,0.0,0.0,0.0,,,1.0,2.0,,6.0,1.0,,3.0,,,,2.0,5.0,,5.0,2.0,1.0,2.0,,5.0,,,,,,11.0,1.0,,,11.0,5.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,
cpl::Football_Player::b6e0959d70364c6b9ee5471c88682896,J. George,Scrosoppi,Forward,2021,forward,1,84,0,0,0,0,0,0,0,0,0,0,0,0,100,92.0,3,3.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.0,59.0,,,1.0,1.0,1.0,8.0,3.0,49.0,,44.0,,5.0,1.0,6.0,39.0,,,1.0,7.0,,,1.0,,,,,4.0,5.0,1.0,45.0,1.0,,22.0,2.0,13.0,14.0,,,,16.0,,,,3.0,3.0,3.0,3.0,1.0,23.0,10.0,,7.0,,,1.0,48.0,3.0,4.0,,,0.0,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
cpl::Football_Player::561b87875f804f3f815786e5ab7d41e0,R. Núñez,Atlético,Forward,2021,forward,25,1635,0,0,25,0,11,0,12,14,30,6,3,0,33,82.0,31,1.71,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1635.0,902.0,,,28.0,25.0,7.0,207.0,30.0,587.0,,468.0,,208.0,,27.0,451.0,,,18.0,64.0,2.0,2.0,28.0,,30.0,,,109.0,95.0,25.0,478.0,,,258.0,31.0,203.0,111.0,14.0,9.0,3.0,58.0,,,,18.0,112.0,15.0,97.0,21.0,224.0,10.0,,186.0,,8.0,94.0,577.0,98.0,88.0,0.0,0.0,0.0,,,8.0,6.0,,14.0,21.0,,12.0,19.0,,,11.0,28.0,1.0,7.0,46.0,18.0,,14.0,16.0,25.0,,3.0,,5.0,215.0,36.0,4.0,6.0,6.0,11.0,1.0,,,12.0,11.0,,,,3.0,3.0,,,,,3.0,4.0,,,,,,,,
cpl::Football_Player::9c4a3a1059ee4e1ea9d4baaea8054cdf,O. Ramírez,York,Forward,2021,forward,18,585,1,1,7,0,5,1,4,14,3,10,2,0,40,74.0,10,1.54,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,585.0,251.0,,,4.0,18.0,20.0,101.0,7.0,152.0,,97.0,,82.0,1.0,2.0,109.0,,,4.0,16.0,,6.0,11.0,,3.0,,,41.0,34.0,18.0,111.0,1.0,,68.0,9.0,31.0,27.0,14.0,6.0,2.0,42.0,,,,3.0,67.0,2.0,30.0,50.0,44.0,10.0,,51.0,,2.0,39.0,138.0,37.0,14.0,1.0,0.0,0.0,,,4.0,4.0,2.0,30.0,2.0,,4.0,3.0,,,1.0,1.0,2.0,14.0,20.0,4.0,,2.0,,7.0,1.0,1.0,,,52.0,21.0,1.0,10.0,1.0,,1.0,1.0,1.0,1.0,5.0,1.0,,,,,,,,,,8.0,,1.0,,,,,,
cpl::Football_Player::de549c68a1d1413b862e2a8196868dc7,E. Welshman,Forge,Forward,2021,forward,11,546,0,0,11,0,3,0,1,18,4,8,1,0,14,69.0,5,0.82,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,546.0,239.0,,,5.0,11.0,2.0,70.0,5.0,135.0,,86.0,,89.0,2.0,5.0,88.0,,,6.0,15.0,,2.0,7.0,,4.0,,,42.0,16.0,11.0,93.0,,,70.0,5.0,36.0,25.0,18.0,7.0,1.0,34.0,,,1.0,4.0,54.0,5.0,36.0,14.0,25.0,10.0,,56.0,,,37.0,128.0,42.0,14.0,,,0.0,,,8.0,5.0,,12.0,5.0,,1.0,5.0,,,4.0,9.0,,5.0,20.0,8.0,1.0,8.0,1.0,11.0,,2.0,,,40.0,42.0,2.0,8.0,,1.0,,,,2.0,3.0,,,,,,,,,,,3.0,,,,,,,,
cpl::Football_Player::1ece129a4fee46d18322a9312200459f,A. Ricci,Vancouver FC,Forward,2021,forward,16,1187,5,2,27,0,14,2,9,22,24,6,4,0,26,66.0,14,1.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1187.0,417.0,,,24.0,16.0,5.0,140.0,16.0,175.0,,96.0,,155.0,1.0,5.0,110.0,,,15.0,29.0,1.0,9.0,7.0,,24.0,,,60.0,69.0,16.0,115.0,,,83.0,14.0,43.0,38.0,22.0,10.0,4.0,47.0,,,,7.0,71.0,5.0,61.0,19.0,33.0,10.0,,121.0,,,55.0,154.0,57.0,64.0,3.0,2.0,1.0,,,13.0,10.0,2.0,14.0,3.0,,9.0,7.0,,,8.0,15.0,,1.0,33.0,14.0,,13.0,8.0,27.0,2.0,1.0,1.0,3.0,47.0,72.0,1.0,6.0,3.0,8.0,2.0,4.0,3.0,7.0,14.0,5.0,,,,,,2.0,,1.0,1.0,6.0,,,,1.0,,,,
cpl::Football_Player::7d39ce2d96684e53ba7bf8361aee3bac,W. Pacius,,Forward,2021,forward,20,1107,7,2,18,0,10,2,7,15,10,7,1,0,40,78.0,12,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1107.0,382.0,,,4.0,20.0,20.0,108.0,11.0,227.0,,153.0,,111.0,2.0,3.0,172.0,,,13.0,16.0,,6.0,7.0,,10.0,,,52.0,45.0,20.0,175.0,2.0,,115.0,10.0,43.0,38.0,15.0,5.0,1.0,45.0,,,,4.0,63.0,4.0,48.0,49.0,61.0,10.0,,59.0,,,48.0,205.0,34.0,25.0,4.0,3.0,2.0,,,6.0,10.0,2.0,29.0,9.0,,7.0,9.0,,,9.0,12.0,3.0,7.0,17.0,5.0,,8.0,3.0,18.0,2.0,1.0,,,101.0,54.0,1.0,7.0,1.0,3.0,1.0,7.0,4.0,3.0,10.0,7.0,1.0,,,,,2.0,,,,8.0,,,,,,,,
cpl::Football_Player::fba3134832e445b5824410919421b981,M. Petrasso,Montréal,Forward,2021,forward,22,1518,3,5,28,0,19,5,13,15,26,13,3,0,33,80.0,24,1.42,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1518.0,913.0,,,45.0,22.0,3.0,181.0,19.0,523.0,,405.0,,284.0,3.0,10.0,404.0,,,19.0,52.0,,3.0,8.0,,26.0,,,109.0,93.0,22.0,414.0,1.0,,318.0,23.0,152.0,172.0,15.0,7.0,3.0,103.0,,,,6.0,88.0,12.0,160.0,9.0,116.0,10.0,,172.0,,3.0,97.0,513.0,82.0,90.0,0.0,3.0,0.0,,,17.0,14.0,3.0,6.0,4.0,,13.0,29.0,,,8.0,24.0,1.0,3.0,59.0,36.0,4.0,9.0,59.0,28.0,5.0,10.0,5.0,5.0,96.0,68.0,20.0,13.0,21.0,32.0,,2.0,3.0,10.0,19.0,3.0,,,38.0,25.0,9.0,,,1.0,,6.0,,,,,,,,
cpl::Football_Player::397fbf5a532149178d3600d8bdff14f4,R. Cleary,Forge,Forward,2021,forward,5,51,0,0,1,0,1,0,1,3,0,0,0,0,0,100.0,2,3.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.0,12.0,,,,5.0,,9.0,1.0,3.0,,3.0,,3.0,,,3.0,,,,2.0,,,,,,,,,1.0,5.0,3.0,1.0,,4.0,1.0,,1.0,3.0,2.0,,,,,,,8.0,,,3.0,,10.0,,6.0,,,,3.0,5.0,1.0,,,0.0,,,1.0,,,3.0,,,1.0,1.0,,,,,,5.0,2.0,2.0,,,,1.0,,1.0,,,2.0,3.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
cpl::Football_Player::5ef99fef251b4a4cac0986278578d481,S. Lawson,Atlético,Forward,2021,forward,8,301,0,0,0,0,0,0,0,4,5,1,1,0,46,79.0,4,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.0,119.0,,,2.0,8.0,6.0,39.0,1.0,80.0,,63.0,,31.0,,3.0,60.0,,,3.0,15.0,,3.0,2.0,,5.0,,,17.0,14.0,8.0,63.0,,,50.0,4.0,14.0,23.0,4.0,2.0,1.0,27.0,,,,1.0,25.0,4.0,15.0,13.0,13.0,10.0,,26.0,,1.0,13.0,80.0,18.0,8.0,0.0,0.0,0.0,,,,4.0,,7.0,3.0,,,3.0,,,2.0,2.0,,5.0,10.0,1.0,,,,,,,,,16.0,4.0,,1.0,1.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,
cpl::Football_Player::3a8819a7f06c45a38e951d42d8743025,M. Shaw,Cavalry,Forward,2021,forward,28,2004,10,1,38,0,20,1,18,39,34,8,0,0,36,75.0,36,1.62,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004.0,760.0,,,17.0,28.0,33.0,267.0,27.0,398.0,,275.0,,236.0,6.0,12.0,284.0,,,22.0,69.0,,30.0,17.0,,34.0,,,102.0,109.0,28.0,296.0,1.0,,177.0,35.0,61.0,96.0,39.0,15.0,,113.0,,,,9.0,158.0,12.0,98.0,91.0,124.0,10.0,,176.0,,8.0,90.0,377.0,100.0,76.0,6.0,4.0,3.0,,,6.0,11.0,2.0,58.0,5.0,,18.0,12.0,,,17.0,26.0,2.0,6.0,53.0,11.0,1.0,18.0,13.0,38.0,1.0,5.0,1.0,1.0,128.0,62.0,5.0,8.0,4.0,13.0,,9.0,8.0,8.0,20.0,10.0,1.0,,,,,1.0,,1.0,4.0,8.0,3.0,3.0,,,,,,
cpl::Football_Player::697c5074a60947ab8c7cc589ade62981,Gianni dos Santos,Pacific,Forward,2021,forward,17,384,1,2,8,0,4,2,6,8,11,4,2,2,0,77.0,8,1.88,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384.0,146.0,,,,17.0,,56.0,6.0,46.0,,30.0,,62.0,,3.0,32.0,,,3.0,11.0,,2.0,,,11.0,,,11.0,17.0,17.0,35.0,,,34.0,8.0,14.0,5.0,8.0,4.0,2.0,6.0,,,1.0,,39.0,2.0,28.0,11.0,10.0,10.0,,45.0,,2.0,9.0,41.0,28.0,17.0,1.0,0.0,0.0,,,9.0,3.0,,11.0,,,6.0,8.0,2.0,2.0,1.0,4.0,,14.0,15.0,9.0,1.0,4.0,17.0,8.0,2.0,3.0,2.0,,21.0,16.0,9.0,4.0,2.0,13.0,,1.0,1.0,3.0,4.0,1.0,,,6.0,2.0,4.0,,,,,2.0,,,,,,,,
cpl::Football_Player::c24ec664340a41c1b090dd649af7cd99,J. Ulbricht,York,Forward,2021,forward,19,1010,3,3,20,0,10,3,5,19,7,5,2,0,32,77.0,11,0.98,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1010.0,276.0,,,3.0,19.0,15.0,107.0,9.0,148.0,,91.0,,83.0,2.0,1.0,112.0,,,14.0,21.0,,7.0,5.0,,7.0,,,35.0,34.0,19.0,113.0,1.0,,70.0,10.0,38.0,34.0,19.0,12.0,2.0,24.0,,,,4.0,73.0,4.0,33.0,46.0,44.0,10.0,,61.0,,1.0,31.0,126.0,42.0,19.0,1.0,2.0,0.0,,,1.0,12.0,,31.0,2.0,,5.0,11.0,,,8.0,15.0,1.0,5.0,17.0,10.0,,10.0,3.0,20.0,3.0,1.0,1.0,,52.0,47.0,1.0,5.0,,3.0,1.0,3.0,,5.0,10.0,3.0,1.0,,,,,2.0,,,,5.0,,,,,,,,
cpl::Football_Player::99a91175ff8e476ca86125ecab87f00b,Mo Babouli,Forge,Forward,2021,forward,22,1503,7,2,41,0,19,2,7,12,21,7,5,0,34,76.0,9,0.54,13,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503.0,851.0,,,35.0,22.0,13.0,214.0,18.0,490.0,,344.0,,282.0,4.0,35.0,336.0,,,17.0,57.0,4.0,4.0,17.0,,21.0,,,119.0,87.0,22.0,371.0,1.0,,267.0,8.0,164.0,140.0,12.0,6.0,5.0,66.0,,,,11.0,127.0,26.0,139.0,38.0,108.0,10.0,,176.0,,1.0,93.0,463.0,102.0,74.0,5.0,2.0,5.0,,,21.0,8.0,3.0,25.0,4.0,,7.0,21.0,,,15.0,36.0,1.0,5.0,69.0,31.0,,22.0,37.0,41.0,2.0,2.0,1.0,9.0,120.0,76.0,4.0,7.0,9.0,23.0,,7.0,7.0,13.0,19.0,7.0,,,13.0,7.0,1.0,,,,4.0,7.0,3.0,3.0,,,,,,
cpl::Football_Player::f89eced1f7fe40a287e2234ee0392729,N. Hamilton,York,Forward,2021,forward,15,413,0,0,8,0,4,0,0,6,1,2,0,0,12,77.0,3,0.65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413.0,194.0,,,8.0,15.0,1.0,45.0,1.0,118.0,,89.0,,63.0,3.0,4.0,86.0,,,3.0,21.0,,,8.0,,1.0,,,28.0,11.0,15.0,90.0,,,60.0,3.0,27.0,34.0,6.0,3.0,,29.0,,,,1.0,34.0,9.0,30.0,8.0,33.0,10.0,,37.0,,,19.0,117.0,27.0,10.0,,,0.0,,,1.0,3.0,,7.0,,,,4.0,,,4.0,9.0,,12.0,13.0,6.0,,4.0,10.0,8.0,,3.0,,,28.0,19.0,3.0,2.0,,9.0,,,,3.0,4.0,,,,1.0,,,,,,1.0,3.0,,,,,,,,
cpl::Football_Player::9d35a7c676f548c29a244a6c1c1b6153,J. Mercure,Atlético,Forward,2021,forward,5,58,0,0,0,0,0,0,0,4,1,0,0,0,0,59.0,1,1.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.0,24.0,,,1.0,5.0,,9.0,1.0,12.0,,7.0,,8.0,,,7.0,,,,3.0,,1.0,2.0,,1.0,,,5.0,3.0,5.0,7.0,,,6.0,1.0,4.0,2.0,4.0,3.0,,1.0,,,,1.0,6.0,1.0,3.0,2.0,2.0,10.0,,7.0,,,4.0,12.0,4.0,3.0,0.0,0.0,0.0,,,,,1.0,2.0,1.0,,,,,,,,,5.0,,,,,,,,1.0,,,5.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
cpl::Football_Player::2e4482a25fcd459a992030c983aa3254,W. Akio,Cavalry,Forward,2021,forward,28,1814,8,3,37,0,23,3,9,23,14,13,1,0,17,76.0,28,1.39,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1814.0,569.0,,,27.0,28.0,9.0,188.0,14.0,305.0,,225.0,,185.0,3.0,10.0,220.0,,,21.0,51.0,2.0,5.0,12.0,,14.0,,1.0,75.0,64.0,28.0,230.0,4.0,,139.0,24.0,67.0,60.0,23.0,10.0,1.0,102.0,,,,5.0,124.0,7.0,72.0,52.0,93.0,10.0,,136.0,,1.0,68.0,300.0,81.0,55.0,5.0,3.0,4.0,,,13.0,10.0,2.0,43.0,7.0,,9.0,17.0,,,6.0,18.0,1.0,7.0,50.0,28.0,,14.0,9.0,37.0,3.0,2.0,2.0,1.0,76.0,84.0,2.0,13.0,3.0,9.0,1.0,7.0,7.0,5.0,23.0,8.0,,,,,,1.0,,1.0,,8.0,,,,,,,,
cpl::Football_Player::48e58b3fa72f4f24ab03510e47ad2e6b,D. Fordyce,Valour,Forward,2021,forward,26,1886,2,2,9,0,5,2,25,28,25,2,5,0,63,82.0,24,1.15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1886.0,1335.0,,,13.0,26.0,26.0,186.0,38.0,1091.0,,853.0,,257.0,31.0,93.0,792.0,,,22.0,105.0,6.0,20.0,54.0,,25.0,,,206.0,102.0,26.0,885.0,3.0,,376.0,21.0,244.0,405.0,28.0,21.0,5.0,273.0,,,5.0,13.0,84.0,95.0,158.0,41.0,513.0,10.0,,145.0,,,111.0,1055.0,69.0,76.0,0.0,2.0,0.0,,,3.0,9.0,1.0,15.0,21.0,,25.0,11.0,,,9.0,18.0,,4.0,21.0,9.0,,4.0,6.0,9.0,2.0,3.0,1.0,11.0,169.0,16.0,4.0,2.0,5.0,6.0,8.0,2.0,1.0,3.0,5.0,2.0,,,1.0,,1.0,,,,2.0,7.0,,,,,1.0,,,
