playerId,playerName,team,position,season,role,GP,Mins,G,A,S,GI,SOT,KP,Tackles,FC,FS,OFF,YC,RC,AerialsWonPercentage,Pass%,GoalsConceded,GAA,Corners,GoalsFreeKick,HitWoodwork,PenaltyAttempts,PenaltiesSuccessful,YellowRedCards,Xg,Xgefficiency,TacklesWonPercentage,DuelsWonPercentage,AerialDuelsWonPercentage,CrossCompletePercentage,TotalDistanceCovered,AverageDistanceCovered,TotalDistanceCoveredWalking,AverageDistanceCoveredWalking,TotalDistanceCoveredJogging,AverageDistanceCoveredJogging,TotalDistanceCoveredLowIntensityRunning,AverageDistanceCoveredLowIntensityRunning,TotalDistanceCoveredSprinting,AverageDistanceCoveredSprinting,TotalDistanceCoveredHighIntensityRunning,AverageDistanceCoveredHighIntensityRunning,Sprints,AerialDuels,AerialDuelsLost,AerialDuelsWon,Appearances,Carries,Catches,CleanSheets,CornersWon,CrossesNotClaimed,Drops,Duels,DuelsLost,DuelsWon,ForwardPasses,GkSuccessfulDistribution,GkUnsuccessfulDistribution,GamesPlayed,GoalAssists,GoalKicks,GoalkeeperSmother,GoalsConcededInsideBox,GoalsConcededOutsideBox,GroundDuels,GroundDuelsLost,GroundDuelsWon,HandballsConceded,Index,KeyPasses(attemptAssists),LastPlayerTackle,LeftsidePasses,OpenPlayPasses,PenaltiesFaced,PenaltyGoalsConceded,ProgressiveCarries,Punches,Recoveries,RightsidePasses,SavesMade,SavesMadeFromInsideBox,SavesMadeFromOutsideBox,SavesMade-Caught,SavesMade-Parried,Starts,SuccessfulDribbles,SuccessfulLaunches,SuccessfulLongPasses,SuccessfulOpenPlayPasses,SuccessfulPassesOppositionHalf,SuccessfulPassesOwnHalf,SuccessfulShortPasses,TacklesLost,ThrowInsToOwnPlayer,TimePlayed,TotalBigChancesCreated,TotalBigChancesSaved,TotalClearances,TotalFoulsConceded,TotalFoulsWon,TotalLossesOfPossession,TotalPasses,TotalSuccessfulPasses(ExclCrosses&Corners),TotalTackles,TotalUnsuccessfulPasses(ExclCrosses&Corners),Touches,UnsuccessfulCrosses&Corners,UnsuccessfulLaunches,UnsuccessfulLongPasses,UnsuccessfulPassesOppositionHalf,UnsuccessfulPassesOwnHalf,UnsuccessfulShortPasses,YellowCards,WinningGoal,Putthrough/blockedDistribution,SuccessfulLay-offs,SubstituteOn,FoulAttemptedTackle,PenaltiesConceded,ShotsOffTarget(incWoodwork),TotalShots,TotalTouchesInOppositionBox,OwnGoalScored,PenaltiesSaved,SavesFromPenalty,UnsuccessfulLay-offs,Interceptions,Putthrough/blockedDistributionWon,StraightRedCards,TotalRedCards,TacklesWon,Goals,RedCards-2ndYellow,SubstituteOff,BackwardPasses,FinalThirdTouches,Assists(intentional),BlockedShots,Blocks,CornersTaken(inclShortCorners),GoalsFromInsideBox,Offsides,PenaltiesTaken,PenaltyGoals,RightFootGoals,SecondGoalAssists,ShotsOnTarget(IncGoals),SuccessfulCornersIntoBox,SuccessfulCrosses&Corners,SuccessfulCrossesOpenPlay,ThroughBalls,ThrowInsToOppositionPlayer,TimesTackled,TotalBigChancesScored,UnsuccessfulCornersIntoBox,UnsuccessfulCrossesOpenPlay,UnsuccessfulDribbles,HomeGoals,AwayGoals,Overruns,ClearancesOffTheLine,HeadedGoals,TotalBigChancesMissed,PenaltiesOffTarget,GoalsOpenplay,AttemptsFromSetPieces,GoalsFromOutsideBox,LeftFootGoals,OtherGoals,FoulWonPenalty,SetPiecesGoals
cpl::Football_Player::bcd2bd431fea40f2ad5e2cd7d95bef32,A. Sissoko,Atlético,Midfielder,2025,midfielder,24,512,1,0,7,1,2,0,6,5,17,1,2,0,0,91.0,4,0.7,0,0,0,0,0,0,0,0,60.0,50.7,36.84,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0,12.0,7.0,24.0,69.0,,,2.0,,,71.0,35.0,36.0,81.0,,,24.0,,,,3.0,1.0,52.0,23.0,29.0,1.0,10.0,5.0,,94.0,353.0,,,29.0,,22.0,82.0,,,,,,2.0,3.0,1.0,11.0,317.0,130.0,202.0,321.0,4.0,9.0,512.0,2.0,1.0,16.0,5.0,17.0,68.0,368.0,332.0,10.0,36.0,490.0,5.0,2.0,12.0,32.0,9.0,24.0,2.0,0.0,10.0,6.0,22.0,3.0,,5.0,7.0,14.0,,,,,6.0,5.0,,,6.0,1.0,,2.0,111.0,7.0,,3.0,1.0,,1.0,1.0,,,1.0,,2.0,,,,6.0,,15.0,1.0,,5.0,8.0,1.0,0.0,2.0,1.0,,1.0,,1.0,,,,,,
cpl::Football_Player::067092352a084dc4bde838b40e5b4cfb,K. Ortega,Atlético,Midfielder,2025,midfielder,15,115,0,0,0,0,0,0,5,9,3,0,2,0,0,81.0,4,3.13,1,0,0,0,0,0,0,0,83.33,40.0,50.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1.0,1.0,15.0,35.0,,,,,,30.0,18.0,12.0,27.0,,,15.0,,,,3.0,1.0,28.0,17.0,11.0,,10.0,3.0,,20.0,98.0,,,16.0,,8.0,23.0,,,,,,,2.0,1.0,2.0,78.0,30.0,51.0,79.0,1.0,,115.0,,,2.0,9.0,3.0,29.0,101.0,81.0,6.0,20.0,130.0,2.0,3.0,6.0,18.0,4.0,14.0,2.0,0.0,5.0,1.0,15.0,6.0,,,,4.0,,,,,1.0,2.0,,,5.0,,,,31.0,10.0,,,,1.0,,,,,,,,,,,,,5.0,,1.0,1.0,3.0,,,,,,,,,,,,,,
cpl::Football_Player::165349da6f4642fb9d3d648ac53a905c,A. Ndom,Pacific,Midfielder,2025,midfielder,24,2017,5,0,28,5,13,0,15,18,37,1,8,0,0,88.0,46,2.05,1,0,0,0,0,0,0,0,71.43,66.67,70.69,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.0,17.0,41.0,24.0,378.0,,2.0,6.0,,,156.0,52.0,104.0,503.0,18.0,,24.0,,18.0,,41.0,5.0,98.0,35.0,63.0,,10.0,9.0,2.0,303.0,1260.0,,5.0,247.0,,106.0,457.0,,,,,,22.0,5.0,6.0,123.0,1101.0,314.0,838.0,1029.0,6.0,3.0,2017.0,3.0,,143.0,18.0,37.0,190.0,1314.0,1152.0,21.0,162.0,1655.0,4.0,24.0,84.0,125.0,41.0,78.0,8.0,0.0,14.0,1.0,2.0,10.0,1.0,15.0,28.0,29.0,,,,,25.0,8.0,,,15.0,5.0,,,51.0,13.0,,4.0,15.0,1.0,4.0,1.0,,,3.0,,13.0,,,,3.0,,8.0,2.0,,4.0,4.0,4.0,1.0,1.0,,2.0,1.0,,1.0,7.0,1.0,,,,
cpl::Football_Player::0193e9b2803b43938a676ad9232cede8,N. Verhoeven,Atlético,Midfielder,2025,midfielder,5,103,0,0,1,0,1,0,3,1,0,0,0,0,0,88.0,3,2.62,0,0,0,0,0,0,0,0,100.0,40.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,5.0,18.0,,,,,,10.0,6.0,4.0,10.0,,,5.0,,,,3.0,,10.0,6.0,4.0,,10.0,,,21.0,69.0,,,7.0,,7.0,11.0,,,,,,1.0,1.0,,2.0,60.0,16.0,46.0,60.0,,,103.0,,,,1.0,,12.0,71.0,62.0,3.0,9.0,83.0,,1.0,4.0,7.0,2.0,5.0,,0.0,2.0,3.0,4.0,,,,1.0,,,,,,2.0,1.0,,,3.0,,,1.0,29.0,2.0,,,,,,,,,,,1.0,,,,,,3.0,,,,1.0,,,,,,,,,,,,,,
cpl::Football_Player::c2267256cd964bb3b0bda247e07fc87b,R. Ohin,Valour,Midfielder,2025,midfielder,26,2164,0,0,14,0,2,0,25,42,33,0,9,0,0,90.0,48,2.0,0,0,0,0,0,0,0,0,67.57,46.57,36.0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,16.0,9.0,26.0,269.0,,2.0,6.0,,,204.0,109.0,95.0,301.0,,,26.0,,,,44.0,4.0,179.0,93.0,86.0,2.0,10.0,11.0,,348.0,1099.0,,4.0,96.0,,137.0,303.0,,,,,,25.0,16.0,2.0,45.0,978.0,459.0,549.0,962.0,12.0,3.0,2164.0,,,25.0,42.0,33.0,184.0,1128.0,1007.0,37.0,121.0,1408.0,2.0,10.0,27.0,82.0,41.0,94.0,9.0,0.0,25.0,12.0,1.0,30.0,2.0,12.0,14.0,9.0,,,,,23.0,13.0,,,25.0,,,6.0,176.0,37.0,,8.0,3.0,,,,,,,,2.0,,1.0,1.0,,1.0,26.0,,,2.0,8.0,,,2.0,,,1.0,,,1.0,,,,,
cpl::Football_Player::588cc7602a904011b1490a8e56d533e2,I. Johnston,Wanderers,Midfielder,2025,midfielder,29,2460,2,3,16,5,6,3,45,33,26,2,7,0,0,84.0,32,1.17,0,0,0,0,0,0,0,0,66.18,52.99,55.26,18.75,0,0,0,0,0,0,0,0,0,0,0,0,0,38.0,17.0,21.0,29.0,289.0,,5.0,6.0,,,268.0,126.0,142.0,389.0,,,29.0,3.0,,,29.0,3.0,230.0,109.0,121.0,,10.0,21.0,,281.0,1238.0,,3.0,128.0,,161.0,391.0,,,,,,28.0,27.0,5.0,102.0,1026.0,600.0,456.0,948.0,23.0,7.0,2460.0,4.0,,36.0,33.0,26.0,346.0,1263.0,1050.0,68.0,213.0,1704.0,26.0,18.0,65.0,181.0,58.0,148.0,7.0,1.0,48.0,24.0,1.0,20.0,,10.0,16.0,27.0,,,,1.0,28.0,25.0,,,45.0,2.0,,12.0,202.0,87.0,3.0,3.0,4.0,,2.0,2.0,,,1.0,,6.0,,6.0,6.0,5.0,,48.0,2.0,,26.0,25.0,1.0,1.0,5.0,,,1.0,,2.0,,,1.0,,,
cpl::Football_Player::a4d26a57d62040df8359a9bc96b1db67,D. Campbell,Valour,Midfielder,2025,midfielder,1,17,0,0,1,0,0,0,1,2,0,0,0,0,0,89.0,0,0.0,0,0,0,0,0,0,0,0,50.0,50.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1.0,1.0,,,,,,4.0,2.0,2.0,3.0,,,1.0,,,,,,4.0,2.0,2.0,1.0,10.0,,,2.0,9.0,,,1.0,,,3.0,,,,,,,,1.0,1.0,8.0,6.0,2.0,7.0,1.0,,17.0,,,,2.0,,2.0,9.0,8.0,2.0,1.0,17.0,,,,,1.0,1.0,,0.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,,,,1.0,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
cpl::Football_Player::a2d59a105ffa40e592a486e9b62e55b0,M. Voytsekhovskyi,Inter Toronto,Midfielder,2025,midfielder,10,209,1,1,3,2,3,1,4,6,4,0,0,0,0,90.0,4,1.72,0,0,0,0,0,0,0,0,100.0,36.11,42.86,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,4.0,3.0,10.0,22.0,,,1.0,,,36.0,23.0,13.0,11.0,,,10.0,1.0,,,3.0,1.0,29.0,19.0,10.0,,10.0,,,7.0,49.0,,1.0,10.0,,4.0,12.0,,,,,,2.0,2.0,,2.0,44.0,28.0,17.0,42.0,,,209.0,1.0,,2.0,6.0,4.0,25.0,49.0,44.0,4.0,5.0,94.0,4.0,,,8.0,1.0,5.0,,0.0,2.0,2.0,8.0,6.0,,,3.0,7.0,,,,,1.0,,,,4.0,1.0,,2.0,19.0,29.0,1.0,,,,1.0,,,,1.0,,3.0,,1.0,1.0,,,11.0,,,4.0,2.0,0.0,1.0,,,,,,1.0,,,,,,
cpl::Football_Player::c61bc69e3cc04986a50e309ba356335c,K. Kibato,Inter Toronto,Midfielder,2025,midfielder,30,2349,1,1,18,2,5,1,30,24,51,0,8,0,0,90.0,38,1.46,2,0,0,0,0,0,0,0,57.69,57.66,41.18,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0,20.0,14.0,30.0,330.0,,8.0,3.0,,,248.0,105.0,143.0,254.0,,,30.0,1.0,,,30.0,8.0,214.0,85.0,129.0,1.0,10.0,18.0,,346.0,1162.0,,5.0,158.0,,129.0,344.0,,,,,,26.0,27.0,4.0,64.0,1034.0,523.0,539.0,997.0,22.0,16.0,2349.0,2.0,,24.0,24.0,51.0,226.0,1191.0,1061.0,52.0,130.0,1568.0,8.0,15.0,32.0,107.0,31.0,98.0,8.0,1.0,27.0,22.0,4.0,16.0,,13.0,18.0,18.0,,,,1.0,37.0,11.0,,,30.0,1.0,,6.0,247.0,64.0,1.0,1.0,1.0,2.0,1.0,,,,,,5.0,,1.0,1.0,2.0,1.0,46.0,1.0,1.0,7.0,22.0,1.0,0.0,3.0,,,,,1.0,1.0,,1.0,,,
cpl::Football_Player::f6cad4e96b1a4fe1847951f5a8de61b1,M. Ferrari,Inter Toronto,Midfielder,2025,midfielder,29,2127,1,5,15,6,9,5,33,34,58,5,8,0,0,83.0,39,1.65,0,0,0,0,0,0,0,0,73.33,55.56,40.74,34.18,0,0,0,0,0,0,0,0,0,0,0,0,0,27.0,16.0,11.0,29.0,281.0,,4.0,11.0,,,234.0,104.0,130.0,255.0,,,29.0,5.0,,,32.0,7.0,207.0,88.0,119.0,2.0,10.0,18.0,,251.0,721.0,,5.0,144.0,,83.0,43.0,,,,,,23.0,16.0,8.0,22.0,595.0,375.0,255.0,581.0,12.0,141.0,2127.0,5.0,,44.0,34.0,58.0,306.0,731.0,603.0,45.0,128.0,1357.0,52.0,20.0,44.0,135.0,45.0,84.0,8.0,0.0,43.0,,6.0,15.0,,6.0,15.0,48.0,,,,,18.0,21.0,,,33.0,1.0,,5.0,182.0,147.0,5.0,4.0,6.0,,,5.0,,,,,9.0,,27.0,27.0,1.0,31.0,43.0,,,52.0,26.0,1.0,0.0,3.0,,,1.0,,1.0,,1.0,1.0,,,
cpl::Football_Player::b78b9cf10b374d23824749c6e410990c,E. Adekugbe,Inter Toronto,Midfielder,2025,midfielder,23,1551,0,1,3,1,0,1,17,22,25,0,5,0,0,95.0,24,1.39,0,0,0,0,0,0,0,0,62.96,58.56,42.86,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0,12.0,9.0,23.0,167.0,,6.0,1.0,,,111.0,46.0,65.0,259.0,14.0,,23.0,1.0,14.0,,18.0,6.0,90.0,34.0,56.0,,10.0,7.0,2.0,338.0,950.0,,3.0,79.0,,79.0,336.0,,,,,,18.0,4.0,6.0,42.0,892.0,230.0,721.0,909.0,10.0,1.0,1551.0,1.0,,47.0,22.0,25.0,74.0,1011.0,951.0,27.0,60.0,1177.0,,11.0,19.0,34.0,26.0,41.0,5.0,0.0,12.0,2.0,5.0,10.0,1.0,3.0,3.0,7.0,,,,,9.0,5.0,,,17.0,,,7.0,78.0,6.0,1.0,3.0,8.0,,,,,,,,,,,,1.0,,6.0,,,,3.0,,,,,,1.0,,,,,,,,
cpl::Football_Player::8eb11a313b2348b888a9b1799feba47c,S. Yeates,Inter Toronto,Midfielder,2025,midfielder,20,1658,3,0,14,3,7,0,24,22,21,0,3,0,0,88.0,29,1.57,18,0,0,0,0,0,0,0,75.0,46.9,40.91,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,13.0,9.0,20.0,237.0,,5.0,5.0,,,145.0,77.0,68.0,228.0,,,20.0,,,,23.0,6.0,123.0,64.0,59.0,,10.0,11.0,,249.0,908.0,,2.0,99.0,,86.0,280.0,,,,,,19.0,6.0,2.0,35.0,799.0,428.0,398.0,789.0,8.0,3.0,1658.0,1.0,,23.0,22.0,21.0,190.0,937.0,824.0,32.0,113.0,1182.0,17.0,14.0,27.0,94.0,36.0,86.0,3.0,0.0,30.0,15.0,1.0,14.0,,7.0,14.0,21.0,,,,1.0,17.0,13.0,,,24.0,3.0,,6.0,180.0,69.0,,3.0,4.0,18.0,3.0,,,,3.0,,7.0,3.0,2.0,,1.0,,27.0,2.0,10.0,2.0,13.0,3.0,0.0,3.0,,,2.0,,3.0,,,,,,
cpl::Football_Player::64ff8ebb61c74060b52ab17341495a05,M. Ferrin,Inter Toronto,Midfielder,2025,midfielder,27,2008,4,3,26,7,17,3,19,24,54,3,2,0,0,86.0,29,1.3,2,0,0,0,0,0,0,0,59.38,50.76,36.73,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,49.0,31.0,18.0,27.0,210.0,,,7.0,,,262.0,129.0,133.0,103.0,,,27.0,3.0,,,20.0,9.0,213.0,98.0,115.0,1.0,10.0,23.0,,75.0,502.0,,3.0,112.0,,72.0,151.0,,,,,,23.0,29.0,2.0,7.0,430.0,317.0,129.0,434.0,13.0,7.0,2008.0,5.0,,19.0,24.0,54.0,218.0,513.0,441.0,32.0,72.0,943.0,24.0,4.0,6.0,80.0,16.0,66.0,2.0,0.0,30.0,16.0,4.0,10.0,,9.0,26.0,66.0,,,,,16.0,21.0,,,19.0,4.0,,16.0,184.0,119.0,3.0,8.0,3.0,2.0,4.0,3.0,,,2.0,,17.0,,5.0,3.0,1.0,1.0,68.0,3.0,2.0,18.0,32.0,0.0,4.0,2.0,,1.0,2.0,,4.0,,,1.0,,,
cpl::Football_Player::013f2c6247454e60b16f8b8fb80f1c00,M. Baldisimo,Cavalry,Midfielder,2025,midfielder,17,756,1,0,5,1,2,0,12,15,9,1,4,1,0,88.0,14,1.67,0,0,0,0,0,0,0,0,52.17,51.16,56.25,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,7.0,9.0,17.0,91.0,,,3.0,,,86.0,42.0,44.0,97.0,,,17.0,,,,12.0,2.0,70.0,35.0,35.0,2.0,10.0,2.0,,96.0,409.0,,2.0,27.0,,37.0,149.0,,,,,,9.0,3.0,2.0,48.0,360.0,181.0,182.0,315.0,11.0,4.0,756.0,,,5.0,15.0,9.0,70.0,413.0,363.0,23.0,50.0,516.0,2.0,5.0,16.0,40.0,12.0,34.0,4.0,0.0,11.0,7.0,8.0,6.0,1.0,3.0,5.0,11.0,,,,1.0,10.0,4.0,,1.0,12.0,1.0,1.0,7.0,71.0,42.0,,3.0,1.0,,,1.0,,,1.0,,2.0,,,,,,8.0,,,2.0,3.0,1.0,0.0,1.0,,,1.0,,,,1.0,,,,
cpl::Football_Player::f96ba1d3c2ae48a9b93c5022d4b5a8a8,J. Lopez,Inter Toronto,Midfielder,2025,midfielder,4,16,0,0,0,0,0,0,0,1,2,0,0,0,0,50.0,0,0.0,0,0,0,0,0,0,0,0,0.0,50.0,33.33,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,2.0,1.0,4.0,2.0,,,,,,8.0,4.0,4.0,,,,4.0,,,,,,5.0,2.0,3.0,,10.0,,,,2.0,,,1.0,,,1.0,,,,,,,1.0,,,1.0,1.0,,1.0,,,16.0,,,,1.0,2.0,2.0,2.0,1.0,,1.0,7.0,,,,1.0,,1.0,,0.0,,1.0,4.0,,,,,1.0,,,,1.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
cpl::Football_Player::b0a7f5c0cf994edbb5392b5b73bf8898,T. Powell,Vancouver,Midfielder,2025,midfielder,18,531,0,1,5,1,1,1,15,5,8,0,0,0,0,81.0,14,2.37,1,0,1,0,0,0,0,0,88.24,45.0,10.0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,9.0,1.0,18.0,69.0,,,5.0,,,60.0,33.0,27.0,40.0,,,18.0,1.0,,,11.0,3.0,50.0,24.0,26.0,,10.0,3.0,,46.0,179.0,,,33.0,,38.0,30.0,,,,,,6.0,1.0,,8.0,146.0,84.0,65.0,139.0,2.0,2.0,531.0,1.0,,7.0,5.0,8.0,78.0,182.0,147.0,17.0,35.0,294.0,14.0,2.0,13.0,46.0,3.0,22.0,,0.0,12.0,5.0,12.0,2.0,,4.0,5.0,5.0,,,,,7.0,5.0,,,15.0,,,6.0,66.0,54.0,1.0,1.0,3.0,1.0,,,,,,,1.0,,2.0,1.0,1.0,,14.0,,1.0,12.0,9.0,,,1.0,,,,,,,,,,,
cpl::Football_Player::cb6350ba52f94d62a3a2a09318cd7220,L. Accettola,Inter Toronto,Midfielder,2025,midfielder,15,567,2,0,5,2,2,0,11,7,8,0,0,0,0,86.0,9,1.43,0,0,1,0,0,0,0,0,68.75,50.77,44.44,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,5.0,4.0,15.0,56.0,,,,,,65.0,32.0,33.0,45.0,,,15.0,,,,5.0,4.0,56.0,27.0,29.0,,10.0,3.0,,51.0,214.0,,,24.0,,29.0,66.0,,,,,,5.0,5.0,,6.0,182.0,91.0,99.0,183.0,5.0,3.0,567.0,,,6.0,7.0,8.0,63.0,221.0,189.0,16.0,32.0,322.0,1.0,5.0,9.0,25.0,8.0,23.0,,0.0,7.0,7.0,10.0,4.0,,3.0,5.0,7.0,,,,,8.0,3.0,,,11.0,2.0,,4.0,59.0,31.0,,2.0,1.0,,2.0,,,,2.0,,2.0,,1.0,1.0,,2.0,13.0,1.0,,1.0,8.0,1.0,1.0,2.0,,,,,2.0,,,,,,
cpl::Football_Player::b428d3e5d4c24213a3e6af3b838d650d,C. Zeppieri,Inter Toronto,Midfielder,2025,midfielder,2,29,0,0,0,0,0,0,0,1,0,0,1,0,0,79.0,1,3.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,,2.0,7.0,,,,,,5.0,5.0,,6.0,,,2.0,,,,1.0,,4.0,4.0,,,10.0,,,6.0,19.0,,,6.0,,,5.0,,,,,,,,,2.0,15.0,9.0,7.0,13.0,,2.0,29.0,,,,1.0,,7.0,19.0,15.0,,4.0,28.0,,1.0,2.0,4.0,,2.0,1.0,0.0,2.0,,2.0,1.0,,,,,,,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,
cpl::Football_Player::58430e4fe62548d7894e74b9202fcbc1,N. Mezquida,Vancouver,Midfielder,2025,midfielder,18,1116,5,1,22,6,15,1,10,28,15,0,5,1,0,80.0,26,2.1,40,0,0,1,1,0,0,0,55.56,34.09,21.88,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,25.0,7.0,18.0,102.0,,,14.0,,,132.0,87.0,45.0,106.0,,,18.0,1.0,,,18.0,8.0,100.0,62.0,38.0,3.0,10.0,19.0,,64.0,350.0,,,36.0,,51.0,94.0,,,,,,11.0,5.0,4.0,22.0,274.0,218.0,97.0,277.0,8.0,,1116.0,2.0,,7.0,28.0,15.0,176.0,375.0,299.0,18.0,76.0,613.0,40.0,4.0,12.0,100.0,16.0,64.0,5.0,0.0,22.0,14.0,7.0,18.0,,7.0,22.0,40.0,,,,3.0,11.0,13.0,1.0,1.0,10.0,5.0,,5.0,111.0,30.0,1.0,8.0,2.0,40.0,5.0,,1.0,1.0,4.0,,15.0,11.0,16.0,3.0,,,29.0,4.0,26.0,7.0,12.0,1.0,4.0,2.0,,,1.0,,4.0,6.0,,1.0,,,
cpl::Football_Player::b0ea2d178d304a30ace558498e189223,Juan Batista,Vancouver,Midfielder,2025,midfielder,14,487,0,0,9,0,3,0,5,7,11,0,0,0,0,72.0,16,2.96,5,0,1,0,0,0,0,0,100.0,50.0,66.67,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,2.0,4.0,14.0,49.0,,,5.0,,,46.0,23.0,23.0,42.0,,,14.0,,,,13.0,3.0,40.0,21.0,19.0,,10.0,4.0,,30.0,124.0,,1.0,27.0,,9.0,36.0,,,,,,3.0,3.0,,3.0,87.0,67.0,26.0,88.0,,,487.0,2.0,,2.0,7.0,11.0,71.0,128.0,91.0,5.0,37.0,213.0,6.0,1.0,6.0,40.0,3.0,31.0,,0.0,4.0,6.0,11.0,5.0,,6.0,9.0,11.0,,,,1.0,2.0,1.0,,,5.0,,,3.0,20.0,8.0,,5.0,,5.0,,,,,,,3.0,1.0,2.0,,3.0,,11.0,,2.0,3.0,4.0,,,,,,,,,1.0,,,,,
cpl::Football_Player::3e29f3a4fcaa401fb6b92e75b6a94f42,M. Piepgrass,Cavalry,Midfielder,2025,midfielder,15,974,0,1,4,1,1,1,15,27,24,0,3,0,0,84.0,9,0.83,0,0,0,0,0,0,0,0,75.0,53.33,56.25,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,7.0,9.0,15.0,60.0,,1.0,1.0,,,105.0,49.0,56.0,138.0,,,15.0,1.0,,,9.0,,89.0,42.0,47.0,1.0,10.0,3.0,,111.0,491.0,,,23.0,,55.0,162.0,,,,,,12.0,3.0,,35.0,410.0,196.0,223.0,384.0,5.0,1.0,974.0,,,12.0,27.0,24.0,98.0,500.0,419.0,20.0,81.0,628.0,,5.0,23.0,57.0,24.0,58.0,3.0,0.0,13.0,15.0,3.0,16.0,,3.0,4.0,5.0,,,,,12.0,8.0,,,15.0,,,10.0,89.0,,1.0,2.0,9.0,,,,,,,,1.0,,,,,,7.0,,,,1.0,,,,,,,,,,,,,,
cpl::Football_Player::aa1db7ded36d4bcfb24c39897b772860,W. Wandje,Valour,Midfielder,2025,midfielder,2,51,0,0,0,0,0,0,1,1,0,0,0,0,0,73.0,2,3.53,0,0,0,0,0,0,0,0,100.0,40.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2.0,5.0,,,,,,5.0,3.0,2.0,8.0,,,2.0,,,,2.0,,5.0,3.0,2.0,,10.0,,,2.0,22.0,,,3.0,,3.0,8.0,,,,,,,1.0,,,16.0,6.0,10.0,16.0,,3.0,51.0,,,1.0,1.0,,9.0,22.0,16.0,1.0,6.0,34.0,1.0,,1.0,6.0,1.0,5.0,,0.0,3.0,,2.0,1.0,,,,2.0,,,,,,2.0,,,1.0,,,,4.0,,,,,,,,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,
cpl::Football_Player::468783c9b1c041c987781c4facdee0b1,J. Hartill,Atlético,Midfielder,2025,midfielder,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,67.0,0,0.0,0,0,0,0,0,0,0,0,0.0,50.0,50.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1.0,1.0,1.0,,,,,,,2.0,1.0,1.0,2.0,,,1.0,,,,,,,,,,10.0,,,,3.0,,,,,1.0,,,,,,,,,,,2.0,2.0,,2.0,,,3.0,,,,,,1.0,3.0,2.0,,1.0,3.0,,,,,1.0,1.0,,0.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cpl::Football_Player::178b7fd6fe544d09bebc9697cde5b731,A. Umanzor,Inter Toronto,Midfielder,2025,midfielder,1,4,0,0,0,0,0,0,0,1,0,0,1,0,0,,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,,1.0,,,,,,,3.0,3.0,,,,,1.0,,,,,,2.0,2.0,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,1.0,,1.0,,,,,1.0,,,,,,,1.0,0.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
