playerId,playerName,team,position,season,role,GP,Mins,G,A,S,GI,SOT,KP,Tackles,FC,FS,OFF,YC,RC,AerialsWonPercentage,Pass%,GoalsConceded,GAA,Corners,GoalsFreeKick,HitWoodwork,PenaltyAttempts,PenaltiesSuccessful,YellowRedCards,Xg,Xgefficiency,TacklesWonPercentage,DuelsWonPercentage,AerialDuelsWonPercentage,CrossCompletePercentage,TotalDistanceCovered,AverageDistanceCovered,TotalDistanceCoveredWalking,AverageDistanceCoveredWalking,TotalDistanceCoveredJogging,AverageDistanceCoveredJogging,TotalDistanceCoveredLowIntensityRunning,AverageDistanceCoveredLowIntensityRunning,TotalDistanceCoveredSprinting,AverageDistanceCoveredSprinting,TotalDistanceCoveredHighIntensityRunning,AverageDistanceCoveredHighIntensityRunning,Sprints,KeyPasses(attemptAssists),Touches,YellowCards,TotalUnsuccessfulPasses(ExclCrosses&Corners),TimePlayed,GroundDuelsLost,Catches,AerialDuelsWon,DuelsWon,GoalsConcededOutsideBox,PenaltiesFaced,SuccessfulOpenPlayPasses,SuccessfulLaunches,GroundDuels,SavesMadeFromInsideBox,Duels,UnsuccessfulLaunches,Putthrough/blockedDistribution,CleanSheets,LeftsidePasses,Starts,SavesMade-Parried,SavesMade,TotalFoulsConceded,PenaltyGoalsConceded,GoalsConcededInsideBox,TotalClearances,TotalPasses,Recoveries,SuccessfulPassesOppositionHalf,GoalkeeperSmother,GkUnsuccessfulDistribution,GamesPlayed,SuccessfulPassesOwnHalf,ForwardPasses,RightsidePasses,Drops,Putthrough/blockedDistributionWon,UnsuccessfulLongPasses,Punches,DuelsLost,SuccessfulLongPasses,GkSuccessfulDistribution,TotalLossesOfPossession,Index,Appearances,OpenPlayPasses,UnsuccessfulShortPasses,SavesMadeFromOutsideBox,FoulAttemptedTackle,SuccessfulShortPasses,AerialDuels,TacklesLost,TotalTackles,TotalTouchesInOppositionBox,TotalSuccessfulPasses(ExclCrosses&Corners),UnsuccessfulPassesOppositionHalf,TotalFoulsWon,GoalKicks,GroundDuelsWon,UnsuccessfulPassesOwnHalf,PenaltiesConceded,CornersWon,WinningGoal,SavesMade-Caught,AerialDuelsLost,Interceptions,SuccessfulDribbles,SubstituteOff,SubstituteOn,CrossesNotClaimed,UnsuccessfulLay-offs,SavesFromPenalty,PenaltiesSaved,OwnGoalScored,CornersTaken(inclShortCorners),TotalShots,UnsuccessfulCrossesOpenPlay,ThrowInsToOppositionPlayer,UnsuccessfulCrosses&Corners,TacklesWon,BlockedShots,ShotsOnTarget(IncGoals),TimesTackled,Blocks,SuccessfulCrosses&Corners,ThrowInsToOwnPlayer,UnsuccessfulCornersIntoBox,SuccessfulCrossesOpenPlay,SuccessfulCornersIntoBox,BackwardPasses,UnsuccessfulDribbles,RightFootGoals,SuccessfulLay-offs,Assists(intentional),GoalsFromInsideBox,Goals,Offsides,PenaltiesTaken,GoalAssists,ShotsOffTarget(incWoodwork),PenaltyGoals,LeftFootGoals,SecondGoalAssists,AttemptsFromSetPieces,HomeGoals,AwayGoals,HandballsConceded,Overruns,HeadedGoals,ThroughBalls,LastManTackle,FoulWonPenalty,ClearancesOffTheLine,GoalsFromOutsideBox,StraightRedCards,TotalRedCards,LastPlayerTackle,RedCards-2ndYellow,SetPiecesGoals,PenaltiesOffTarget,OtherGoals
cpl::Football_Player::3b19fa7fb1064556a2c16b457a82a603,D. Daniels,Pacific,Forward,2023,forward,24,980,3,3,17,0,5,3,12,30,14,8,6,0,44,72.0,15,1.38,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,412.0,6.0,52.0,980.0,82.0,,20.0,74.0,2.0,,118.0,,136.0,,181.0,,25.0,,36.0,12.0,,,30.0,1.0,13.0,10.0,185.0,37.0,86.0,,,24.0,49.0,33.0,40.0,,15.0,3.0,,107.0,6.0,,129.0,10.0,24.0,170.0,49.0,,17.0,127.0,45.0,10.0,22.0,50.0,133.0,44.0,14.0,,54.0,13.0,,6.0,1.0,,25.0,7.0,18.0,12.0,12.0,,6.0,,,,,17.0,5.0,,5.0,12.0,7.0,5.0,36.0,4.0,2.0,1.0,,2.0,,76.0,16.0,,8.0,3.0,3.0,3.0,8.0,,3.0,12.0,,3.0,,,0.0,3.0,,1.0,,,,1.0,,,,,,,,,
cpl::Football_Player::982a96a792e04404805090a131cb95df,T. Campbell,Vancouver FC,Forward,2023,forward,30,2108,10,1,41,0,30,1,10,17,11,16,0,0,32,78.0,25,1.07,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,663.0,,88.0,2108.0,75.0,,18.0,66.0,4.0,,265.0,,123.0,,178.0,1.0,14.0,1.0,90.0,26.0,,,17.0,3.0,21.0,19.0,391.0,47.0,195.0,,,30.0,111.0,73.0,69.0,,4.0,10.0,,112.0,9.0,,199.0,10.0,30.0,353.0,78.0,,5.0,294.0,55.0,8.0,18.0,129.0,303.0,74.0,11.0,,48.0,17.0,,15.0,2.0,,37.0,2.0,19.0,23.0,4.0,,8.0,,,,,41.0,3.0,1.0,3.0,10.0,9.0,30.0,48.0,,3.0,4.0,,3.0,,159.0,17.0,1.0,20.0,1.0,9.0,10.0,16.0,1.0,1.0,11.0,,6.0,,,6.0,4.0,1.0,1.0,3.0,3.0,,1.0,,1.0,,,,,,,
cpl::Football_Player::ae23ee82dcf94e9a9bd025598913c845,A. Binate,Valour,Forward,2023,forward,3,35,0,0,2,0,0,0,0,3,1,0,0,0,0,67.0,1,2.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,31.0,,3.0,35.0,11.0,,,2.0,,,6.0,,13.0,,17.0,,2.0,,3.0,,,,3.0,,1.0,1.0,9.0,1.0,6.0,,,3.0,,2.0,2.0,,1.0,,,15.0,,,13.0,10.0,3.0,9.0,3.0,,1.0,6.0,4.0,,,5.0,6.0,3.0,1.0,,2.0,,,1.0,0.0,,4.0,1.0,1.0,,3.0,,,,,,,2.0,,,,,2.0,,6.0,,,,,,,2.0,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
cpl::Football_Player::5d75ae0c3f534dbe8e360d2c209485b0,C. Buschman-Dormond,York,Forward,2023,forward,6,62,0,0,1,0,0,0,1,5,0,0,0,1,0,79.0,1,1.45,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,41.0,,4.0,62.0,6.0,,,3.0,,,15.0,,9.0,,10.0,,4.0,,4.0,,,,5.0,,1.0,2.0,19.0,,16.0,,,6.0,,2.0,5.0,,,,,7.0,,,12.0,10.0,6.0,19.0,4.0,,3.0,15.0,1.0,,1.0,3.0,15.0,10.0,,,3.0,,,,0.0,,1.0,,2.0,,6.0,,,,,,2.0,1.0,4.0,,6.0,1.0,,,,2.0,1.0,1.0,2.0,1.0,,8.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,
cpl::Football_Player::04cd976c461148d79ab8cafc0bf69c62,D. Choinière,Forge,Forward,2023,forward,17,990,2,3,14,0,3,3,4,9,13,2,1,0,0,83.0,12,1.09,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,621.0,1.0,70.0,990.0,69.0,,,37.0,3.0,,323.0,,106.0,,107.0,2.0,23.0,,128.0,11.0,,,9.0,,9.0,2.0,400.0,47.0,254.0,,,17.0,89.0,86.0,46.0,,7.0,10.0,,70.0,15.0,,173.0,10.0,17.0,393.0,60.0,,3.0,315.0,1.0,5.0,9.0,58.0,330.0,80.0,13.0,,37.0,14.0,,18.0,1.0,,1.0,1.0,15.0,7.0,6.0,,,,,,6.0,14.0,24.0,1.0,24.0,4.0,10.0,3.0,43.0,,13.0,10.0,,13.0,,140.0,23.0,2.0,1.0,3.0,2.0,2.0,2.0,,3.0,11.0,,,,,0.0,2.0,,7.0,,,,,,,,,,,,,
cpl::Football_Player::b8e2638330e141eca3d88b86209086f0,Jaime Siaj,Valour,Forward,2023,forward,12,517,0,0,11,0,3,0,3,10,9,0,0,0,41,71.0,5,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,215.0,,38.0,517.0,18.0,,14.0,32.0,,,81.0,,36.0,,70.0,,4.0,,18.0,5.0,,,10.0,,5.0,9.0,130.0,20.0,61.0,,,12.0,32.0,32.0,27.0,,2.0,3.0,,38.0,3.0,,58.0,10.0,12.0,119.0,35.0,,6.0,89.0,34.0,2.0,5.0,21.0,92.0,28.0,9.0,,18.0,10.0,,1.0,0.0,,20.0,2.0,4.0,5.0,7.0,,1.0,,,,,11.0,,,,3.0,3.0,3.0,6.0,2.0,1.0,1.0,,1.0,,53.0,3.0,,5.0,,,,,,,8.0,,,,,,,1.0,,,1.0,,,,,,,,,,,
cpl::Football_Player::290f058a65584ba487f5fe64d0f7bebd,G. Smith-Doyle,Cavalry,Forward,2023,forward,16,532,1,1,8,0,3,1,3,8,11,5,1,0,43,62.0,2,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,164.0,1.0,26.0,532.0,26.0,,16.0,36.0,1.0,,41.0,,46.0,,83.0,1.0,8.0,,7.0,7.0,,,8.0,,1.0,7.0,67.0,15.0,36.0,,,16.0,8.0,26.0,15.0,,3.0,2.0,,47.0,2.0,,63.0,10.0,16.0,67.0,24.0,,4.0,39.0,37.0,4.0,7.0,17.0,41.0,28.0,11.0,,20.0,5.0,,7.0,1.0,,21.0,1.0,2.0,7.0,9.0,,2.0,,,,,8.0,7.0,,7.0,3.0,5.0,3.0,13.0,,3.0,,,3.0,,19.0,8.0,1.0,2.0,1.0,1.0,1.0,5.0,,1.0,5.0,,,,,1.0,0.0,1.0,3.0,,,,,,,,,,,,,
cpl::Football_Player::8d395d0de4314a759dc733bec944bbe2,L. Mwandwe,Wanderers,Forward,2023,forward,7,257,0,1,3,0,0,1,7,7,7,0,1,0,42,76.0,1,0.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,137.0,1.0,17.0,257.0,17.0,,3.0,21.0,,,51.0,,35.0,,42.0,1.0,2.0,,12.0,3.0,,,7.0,1.0,1.0,5.0,70.0,16.0,31.0,,,7.0,23.0,25.0,10.0,,1.0,1.0,,21.0,1.0,,38.0,10.0,7.0,68.0,16.0,,5.0,52.0,7.0,,7.0,9.0,53.0,14.0,7.0,,18.0,5.0,1.0,2.0,0.0,,4.0,5.0,4.0,2.0,4.0,,,,,,1.0,3.0,2.0,4.0,2.0,7.0,1.0,,8.0,,1.0,6.0,,1.0,,23.0,4.0,,,1.0,,,,,1.0,3.0,,,,,,,,,,1.0,,,,,,,,,,,
cpl::Football_Player::3a7fa01e24fb448aa232a74f6567bbc4,K. Manneh,Pacific,Forward,2023,forward,22,920,2,2,7,0,3,2,13,8,20,2,1,0,28,80.0,15,1.47,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,517.0,1.0,63.0,920.0,50.0,,2.0,63.0,2.0,,246.0,,111.0,,118.0,1.0,22.0,,56.0,12.0,,,8.0,3.0,13.0,1.0,313.0,57.0,183.0,,,22.0,74.0,62.0,88.0,,6.0,5.0,,55.0,13.0,,156.0,10.0,22.0,308.0,58.0,,3.0,237.0,7.0,7.0,20.0,49.0,250.0,87.0,20.0,,61.0,9.0,,10.0,0.0,,5.0,1.0,21.0,11.0,10.0,,1.0,,,,12.0,7.0,25.0,,33.0,13.0,7.0,3.0,34.0,,7.0,6.0,8.0,4.0,2.0,107.0,24.0,1.0,6.0,2.0,2.0,2.0,2.0,,2.0,4.0,,1.0,,,0.0,2.0,,3.0,,2.0,,,,,,,,,,,
cpl::Football_Player::2989b90b079449a0916022698aecc47b,B. Badibanga,Forge,Forward,2023,forward,12,1036,3,0,23,0,14,0,13,14,23,2,2,0,30,77.0,13,1.13,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0,645.0,2.0,94.0,1036.0,63.0,,4.0,66.0,1.0,,294.0,,125.0,,138.0,1.0,20.0,3.0,80.0,11.0,,,14.0,3.0,12.0,,399.0,38.0,229.0,,,12.0,89.0,108.0,105.0,,5.0,11.0,,72.0,19.0,,214.0,10.0,12.0,388.0,83.0,,7.0,286.0,13.0,2.0,15.0,25.0,305.0,111.0,23.0,,62.0,12.0,,9.0,1.0,,9.0,3.0,24.0,3.0,1.0,,1.0,,,,5.0,23.0,29.0,4.0,29.0,13.0,3.0,14.0,42.0,,13.0,5.0,,12.0,1.0,106.0,21.0,3.0,8.0,,1.0,3.0,2.0,,,9.0,,,,10.0,2.0,1.0,2.0,7.0,,2.0,,,,2.0,,,,,2.0,,
cpl::Football_Player::f35e8387775841209e2b83c588cc5c52,J. Hamilton,Forge,Forward,2023,forward,19,638,4,1,24,0,14,1,0,9,11,6,0,0,50,79.0,10,1.41,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,224.0,,25.0,638.0,26.0,,11.0,27.0,2.0,,74.0,,42.0,,64.0,,12.0,1.0,34.0,7.0,,,9.0,1.0,8.0,3.0,116.0,19.0,48.0,,,19.0,44.0,17.0,17.0,,7.0,1.0,,37.0,3.0,,58.0,10.0,19.0,99.0,24.0,,6.0,88.0,22.0,2.0,2.0,44.0,91.0,19.0,11.0,,16.0,8.0,,8.0,0.0,,11.0,,3.0,6.0,12.0,,,,,,,24.0,2.0,1.0,2.0,,6.0,14.0,13.0,2.0,1.0,,,1.0,,48.0,5.0,2.0,8.0,,4.0,4.0,6.0,1.0,1.0,10.0,1.0,2.0,,,3.0,1.0,1.0,,,1.0,,1.0,,,,,,,,,
cpl::Football_Player::31115f5131a74426969fd8573af2d8b9,B. Wright,Forge,Forward,2023,forward,27,1371,2,2,38,0,18,2,3,17,26,10,2,0,56,71.0,30,1.97,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,467.0,2.0,69.0,1371.0,54.0,,31.0,75.0,6.0,,144.0,,98.0,,153.0,,16.0,,51.0,15.0,,,17.0,1.0,24.0,12.0,235.0,23.0,121.0,,,27.0,50.0,55.0,54.0,,11.0,,,78.0,5.0,,144.0,10.0,27.0,212.0,69.0,,7.0,161.0,55.0,2.0,5.0,78.0,166.0,65.0,26.0,,44.0,9.0,,9.0,0.0,,24.0,1.0,13.0,9.0,12.0,,4.0,,,,1.0,38.0,5.0,,5.0,3.0,5.0,18.0,34.0,5.0,5.0,4.0,,5.0,,75.0,16.0,2.0,12.0,1.0,2.0,2.0,10.0,,2.0,20.0,,,,,0.0,2.0,,5.0,,1.0,,,,,,,,,,,
cpl::Football_Player::4d636b2222ce4dadada19f4087f42b9e,J. Assi,Montréal,Forward,2023,forward,26,1743,1,3,8,0,4,3,23,20,14,8,3,0,41,78.0,19,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.0,943.0,3.0,121.0,1743.0,112.0,,5.0,105.0,3.0,,423.0,1.0,212.0,,224.0,10.0,32.0,3.0,225.0,20.0,,,20.0,,16.0,12.0,547.0,87.0,263.0,,,26.0,167.0,142.0,27.0,,11.0,17.0,,119.0,10.0,,291.0,10.0,26.0,544.0,104.0,,12.0,416.0,12.0,20.0,43.0,60.0,426.0,110.0,14.0,,100.0,38.0,,8.0,0.0,,7.0,7.0,43.0,15.0,6.0,,1.0,,,,,8.0,27.0,9.0,27.0,23.0,3.0,4.0,73.0,,4.0,44.0,,4.0,,153.0,45.0,1.0,,2.0,1.0,1.0,8.0,,3.0,4.0,,,,,0.0,1.0,2.0,12.0,,2.0,,,,,,,,,,,
cpl::Football_Player::337fb1e9243f40eeacf44fe5123d4089,A. Novak,Forge,Forward,2023,forward,23,943,1,0,10,0,5,0,2,7,15,7,1,0,29,73.0,13,1.24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,316.0,1.0,45.0,943.0,50.0,,18.0,42.0,1.0,,100.0,,74.0,,135.0,,9.0,,32.0,9.0,,,7.0,1.0,12.0,8.0,164.0,17.0,83.0,,,23.0,37.0,37.0,39.0,,3.0,1.0,,93.0,2.0,,119.0,10.0,23.0,144.0,44.0,,3.0,117.0,61.0,,2.0,38.0,119.0,44.0,15.0,,24.0,5.0,1.0,8.0,0.0,,43.0,,7.0,7.0,14.0,,1.0,,,,,10.0,4.0,,4.0,2.0,7.0,5.0,40.0,1.0,1.0,1.0,,1.0,,56.0,14.0,1.0,4.0,,1.0,1.0,7.0,,,5.0,,,,,0.0,1.0,,1.0,,1.0,,,,,,,,,,,
cpl::Football_Player::7605490b6ccd4ec881fe76b8f5e1999f,R. del Campo,Atlético,Forward,2023,forward,16,610,0,2,15,0,6,2,2,11,7,3,2,0,59,65.0,9,1.33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,202.0,2.0,35.0,610.0,32.0,,22.0,40.0,2.0,,52.0,,50.0,,87.0,1.0,11.0,,34.0,6.0,,,11.0,,7.0,2.0,98.0,18.0,44.0,,,16.0,22.0,21.0,14.0,,7.0,2.0,,47.0,,,71.0,10.0,16.0,87.0,33.0,,5.0,63.0,37.0,2.0,4.0,32.0,63.0,34.0,7.0,,18.0,4.0,,5.0,0.0,,15.0,1.0,8.0,5.0,10.0,,2.0,,,,,15.0,3.0,,3.0,2.0,7.0,6.0,19.0,,3.0,1.0,,3.0,,29.0,10.0,,1.0,1.0,,,3.0,,2.0,9.0,,,,,,,1.0,,,,,,,,,,,,,,
cpl::Football_Player::3a8819a7f06c45a38e951d42d8743025,M. Shaw,Cavalry,Forward,2023,forward,22,1274,1,1,12,0,7,1,9,26,20,1,2,0,33,75.0,13,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,495.0,2.0,63.0,1274.0,68.0,,18.0,64.0,,,174.0,1.0,114.0,,167.0,7.0,11.0,3.0,32.0,12.0,,,26.0,,13.0,20.0,249.0,58.0,101.0,,,22.0,86.0,76.0,58.0,,6.0,12.0,,103.0,16.0,,148.0,10.0,22.0,237.0,51.0,,12.0,170.0,53.0,3.0,12.0,35.0,186.0,52.0,20.0,,46.0,16.0,,3.0,0.0,,35.0,6.0,14.0,4.0,10.0,,,,,,,12.0,5.0,2.0,5.0,9.0,2.0,7.0,38.0,2.0,1.0,21.0,,1.0,,83.0,10.0,,4.0,1.0,1.0,1.0,1.0,,1.0,5.0,,1.0,,1.0,1.0,0.0,2.0,5.0,,2.0,,1.0,,,,,,,,,
cpl::Football_Player::7c7c78f8a9b24353a2c2418452327dab,Kévin Santos,Atlético,Forward,2023,forward,27,1634,6,0,31,0,18,0,18,29,28,5,4,0,26,82.0,28,1.54,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,914.0,4.0,93.0,1634.0,153.0,,6.0,117.0,5.0,,387.0,1.0,264.0,,287.0,8.0,29.0,1.0,76.0,19.0,,,29.0,,23.0,8.0,500.0,89.0,265.0,,,27.0,158.0,94.0,160.0,,11.0,18.0,,170.0,19.0,,270.0,10.0,27.0,480.0,75.0,,12.0,388.0,23.0,16.0,34.0,72.0,407.0,101.0,28.0,,111.0,20.0,,10.0,1.0,,17.0,11.0,49.0,15.0,8.0,,1.0,,,,16.0,31.0,19.0,,28.0,18.0,9.0,18.0,96.0,2.0,16.0,7.0,6.0,13.0,3.0,170.0,52.0,6.0,7.0,,4.0,6.0,5.0,,,13.0,,,,3.0,3.0,3.0,1.0,8.0,,3.0,,1.0,,2.0,,,,,,,
cpl::Football_Player::a96eb3025e23467ca33277ae9c86f369,S. Salter,Atlético,Forward,2023,forward,27,1475,7,1,31,0,22,1,7,30,21,5,6,0,46,73.0,21,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,602.0,6.0,95.0,1475.0,72.0,,42.0,91.0,3.0,,221.0,1.0,121.0,,211.0,,26.0,1.0,79.0,18.0,,,30.0,,18.0,14.0,351.0,49.0,139.0,,,27.0,117.0,65.0,78.0,,17.0,3.0,,120.0,6.0,,191.0,10.0,27.0,316.0,92.0,,13.0,250.0,90.0,8.0,15.0,69.0,256.0,72.0,21.0,,49.0,25.0,,5.0,2.0,,48.0,5.0,13.0,14.0,9.0,,1.0,,,,,31.0,2.0,,2.0,7.0,10.0,22.0,35.0,4.0,,1.0,,,,129.0,12.0,3.0,15.0,1.0,6.0,7.0,5.0,,1.0,9.0,,4.0,,,2.0,5.0,2.0,3.0,,2.0,,1.0,,1.0,,,,,,,
cpl::Football_Player::48fe610550bc4e00a8782f2403b6ca25,A. Selemani,Cavalry,Forward,2023,forward,10,376,0,0,7,0,4,0,4,5,2,3,1,0,29,74.0,9,2.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,140.0,1.0,19.0,376.0,15.0,,5.0,18.0,2.0,,47.0,,28.0,,45.0,,12.0,,15.0,3.0,,,5.0,,7.0,,72.0,8.0,37.0,,,10.0,16.0,15.0,12.0,,2.0,,,27.0,,,51.0,10.0,10.0,66.0,19.0,,1.0,53.0,17.0,3.0,7.0,19.0,53.0,30.0,2.0,,13.0,2.0,,5.0,0.0,,12.0,,4.0,3.0,7.0,,1.0,,,,,7.0,13.0,,13.0,4.0,1.0,4.0,9.0,,,3.0,,,,30.0,2.0,,3.0,,,,3.0,,,3.0,,,,,,,,,,,,,,,,,,,,,
cpl::Football_Player::697c5074a60947ab8c7cc589ade62981,Gianni dos Santos,Pacific,Forward,2023,forward,19,858,2,2,18,0,13,2,6,16,15,4,1,0,0,71.0,11,1.15,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,391.0,1.0,54.0,858.0,57.0,,,35.0,1.0,,121.0,1.0,92.0,,97.0,7.0,20.0,,27.0,10.0,,,16.0,,10.0,4.0,183.0,29.0,102.0,,,19.0,39.0,45.0,64.0,,7.0,20.0,,62.0,8.0,,152.0,10.0,19.0,175.0,34.0,,7.0,121.0,5.0,2.0,8.0,33.0,129.0,78.0,15.0,,35.0,11.0,,8.0,0.0,,5.0,1.0,12.0,7.0,9.0,,,,,,7.0,18.0,31.0,1.0,35.0,6.0,7.0,13.0,30.0,,12.0,6.0,2.0,10.0,2.0,47.0,17.0,1.0,4.0,2.0,2.0,2.0,4.0,,2.0,5.0,,1.0,,2.0,0.0,2.0,,1.0,,4.0,,,,,,,,,,,
cpl::Football_Player::48a893f1cbd2441d9afda48df5d56376,W. Ponce,Valour,Forward,2023,forward,22,1085,4,1,29,0,15,1,19,34,26,4,3,0,47,75.0,18,1.49,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,626.0,3.0,98.0,1085.0,78.0,,34.0,97.0,2.0,,264.0,,141.0,,213.0,7.0,36.0,,78.0,14.0,,,34.0,,16.0,8.0,379.0,58.0,161.0,,,22.0,121.0,70.0,97.0,,17.0,10.0,,116.0,13.0,,181.0,10.0,22.0,362.0,88.0,,17.0,268.0,72.0,7.0,26.0,56.0,281.0,93.0,26.0,,63.0,19.0,,7.0,2.0,,38.0,1.0,11.0,12.0,8.0,,2.0,,,,,29.0,14.0,,14.0,19.0,3.0,15.0,34.0,2.0,1.0,3.0,,1.0,,134.0,17.0,2.0,12.0,1.0,4.0,4.0,4.0,,1.0,14.0,,2.0,,,2.0,2.0,2.0,2.0,,,,,,,,,,,,,
cpl::Football_Player::751e68a27d374a64b9646c08102f6daf,João Morelli,Wanderers,Forward,2023,forward,9,435,4,1,9,0,6,1,3,7,12,1,2,0,16,81.0,7,1.45,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,218.0,2.0,24.0,435.0,34.0,,1.0,23.0,1.0,,92.0,1.0,56.0,,62.0,,10.0,,25.0,4.0,,,7.0,,6.0,3.0,121.0,20.0,60.0,,,9.0,37.0,35.0,20.0,,8.0,3.0,,39.0,9.0,,64.0,10.0,9.0,116.0,21.0,,3.0,88.0,6.0,,3.0,19.0,97.0,23.0,12.0,,22.0,4.0,,4.0,1.0,,5.0,2.0,7.0,3.0,5.0,,,,,,,9.0,3.0,,3.0,3.0,3.0,6.0,25.0,,,1.0,,,,41.0,16.0,3.0,4.0,1.0,4.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,,,3.0,1.0,,1.0,,,,1.0,,,,,,,,,
cpl::Football_Player::db08922169dd4965b34c10fd27536050,C. Vasconcelos,Wanderers,Forward,2023,forward,1,45,0,0,0,0,0,0,0,0,1,0,0,0,100,77.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,25.0,,3.0,45.0,2.0,,1.0,5.0,,,10.0,,6.0,,7.0,,2.0,,5.0,,,,,,,,13.0,1.0,5.0,,,1.0,5.0,3.0,3.0,,2.0,,,2.0,,,6.0,10.0,1.0,13.0,3.0,,,10.0,1.0,1.0,1.0,,10.0,3.0,1.0,,4.0,,,,0.0,,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,2.0,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cpl::Football_Player::b5ed83ee8fa54443ab3fdcc4f0fa60d8,Ameer Khadim,Vancouver FC,Forward,2023,forward,20,466,1,1,8,0,3,1,9,10,8,3,2,1,23,69.0,8,1.55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,195.0,2.0,32.0,466.0,33.0,,15.0,39.0,1.0,,66.0,,57.0,,120.0,1.0,6.0,,21.0,2.0,,,10.0,2.0,7.0,3.0,101.0,25.0,48.0,,,20.0,21.0,30.0,30.0,,2.0,2.0,,81.0,2.0,,65.0,10.0,20.0,98.0,30.0,,6.0,67.0,63.0,5.0,14.0,17.0,69.0,28.0,8.0,,24.0,5.0,,,0.0,,48.0,3.0,2.0,1.0,18.0,,1.0,,,,,8.0,1.0,,1.0,9.0,5.0,3.0,15.0,,,1.0,,,,20.0,7.0,1.0,6.0,1.0,1.0,1.0,3.0,,1.0,5.0,,,,,1.0,0.0,,,,,,,,,1.0,1.0,,,,,
cpl::Football_Player::0d635e29400f481397a6663825364631,S. Castello,Forge,Forward,2023,forward,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4.0,,,5.0,,,,1.0,,,,,1.0,,2.0,,1.0,,,,,,,,,,,,,,,2.0,,,,,1.0,,,1.0,,,2.0,10.0,2.0,,,,,,1.0,1.0,1.0,,,,,,1.0,,,,0.0,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
